business_dba_name,license_number,id,premise_street_address,premise_city,premise_state,premise_county,premise_zip_code,license_type,license_status,business_phone,license_designation,license_term,issue_date,business_email,business_legal_name,licensing_authority_id,licensing_authority,license_status_date,expiration_date,activity,parcel_number,business_owner_name,business_structure,business_image_url,business_website,data_refreshed_date,premise_latitude,premise_longitude
Kelso Marijuana Store,431706,6036041950010004.0,508 ALLEN ST UNIT A,KELSO                   ,WA,COWLITZ,986264106,Adult-Use Retailer,ACTIVE (ISSUED),3604258134,Adult-Use,,,,Kelso Marijuana Store,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.14400819999999,-122.9074097
Keystone Creations,414090,6033491670010002.0,RETAIL TITLE CERTIFICATE,FEDERAL WAY             ,WA,KING,980034994,Adult-Use Retailer,ACTIVE TITLE CERTIFICATE,2533559704,Adult-Use,,,,Keystone Creations,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.3223221,-122.3126222
King Cronic,425925,6048027430010001.0,1110 E YELM AVE STE C,YELM                    ,WA,THURSTON,985977690,Adult-Use Retailer,ACTIVE (ISSUED),2063515957,Adult-Use,,,,King Cronic,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.93578189999999,-122.5932524
Kitsap Cannabis,434802,6035945810010005.0,4001 WA-3 W UNIT B,BREMERTON               ,WA,KITSAP,983120000,Adult-Use Retailer,ACTIVE (ISSUED),3608658092,Adult-Use,,,,Kitsap Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.5273446,-122.7009488
Kush,420336,6040934440010001.0,11834 NE 90TH ST,KIRKLAND                ,WA,KING,980335814,Adult-Use Retailer,ACTIVE (ISSUED),4252693242,Adult-Use,,,,Kush,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6826501,-122.181867
Kush 21,425493,6046005620010001.0,517 128TH ST SW STE B,EVERETT                 ,WA,SNOHOMISH,982047311,Adult-Use Retailer,ACTIVE (ISSUED),2063830943,Adult-Use,,,,Kush 21,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.8826323,-122.2407373
Kush 21 Buckley LLC,424751,6046521590010001.0,29393 STATE ROUTE 410 E STE D,BUCKLEY                 ,WA,PIERCE,983219424,Adult-Use Retailer,ACTIVE (ISSUED),3605611664,Adult-Use,,,,Kush 21 Buckley LLC,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.1592829,-122.0373448
Kush Pointe,421630,6033042060010002.0,11811 MUKILTEO SPEEDWAY UNIT 111,MUKILTEO                ,WA,SNOHOMISH,982755442,Adult-Use Retailer,ACTIVE (ISSUED),2065795394,Adult-Use,,,,Kush Pointe,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.8912572,-122.2849762
Kush21,422992,6043982010010002.0,6620 N MARKET ST STE 101,SPOKANE                 ,WA,SPOKANE,992177809,Adult-Use Retailer,ACTIVE (ISSUED),3605611664,Adult-Use,,,,Kush21,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.7181197,-117.3640549
Kushklub,430737,6040720270010003.0,20019 AURORA AVE N UNIT B,SHORELINE               ,WA,KING,981333120,Adult-Use Retailer,ACTIVE (ISSUED),2067691282,Adult-Use,,,,Kushklub,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.7749531,-122.3465864
Kushman,421552,6027085610010004.0,15804 HIGHWAY 99 UNIT A,LYNNWOOD                ,WA,SNOHOMISH,980871426,Adult-Use Retailer,ACTIVE (ISSUED),4254441575,Adult-Use,,,,Kushman,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.8556137,-122.2909541
Kushman,426731,6027085610010009.0,8911 EVERGREEN WAY,EVERETT                 ,WA,SNOHOMISH,982082626,Adult-Use Retailer,ACTIVE (ISSUED),4254441575,Adult-Use,,,,Kushman,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.9172401,-122.2320449
Kushman's,431271,6027085610010010.0,11400 MUKILTEO SPEEDWAY #102,MUKILTEO                ,WA,SNOHOMISH,982755477,Adult-Use Retailer,ACTIVE (ISSUED),4252457242,Adult-Use,,,,Kushman's,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.8941355,-122.2895221
Kushmart,414520,6033472500010002.0,6309 EVERGREEN WAY STE C,EVERETT                 ,WA,SNOHOMISH,982034559,Adult-Use Retailer,ACTIVE (ISSUED),2067691282,Adult-Use,,,,Kushmart,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.9408902,-122.2171173
Kushmart South Everett,416102,6035539770010001.0,13220 HWY 99 S,EVERETT                 ,WA,SNOHOMISH,982045424,Adult-Use Retailer,ACTIVE (ISSUED),4255820088,Adult-Use,,,,Kushmart South Everett,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.8780673,-122.2694654
Lawrence Enterprises,414881,6033579990010001.0,322 DANIEL LN,FRIDAY HARBOR           ,WA,SAN JUAN,982506153,Adult-Use Retailer,ACTIVE (ISSUED),3603782288,Adult-Use,,,,Lawrence Enterprises,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.5155557,-123.029065
Legal Marijuana Superstore,417880,6033573230010003.0,3610 BETHEL RD SE SUITE 100,PORT ORCHARD            ,WA,KITSAP,983670000,Adult-Use Retailer,ACTIVE (ISSUED),3603401009,Adult-Use,,,,Legal Marijuana Superstore,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.5156492,-122.6317752
Living Well Enterprises,420741,6033394100010004.0,17730 AMBAUM BLVD S UNIT E,BURIEN                  ,WA,KING,981481785,Adult-Use Retailer,ACTIVE (ISSUED),2068128092,Adult-Use,,,,Living Well Enterprises,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.4450477,-122.3286964
Local Amsterdam,429803,6041937950010004.0,3200 15TH AVE W UNIT B,SEATTLE                 ,WA,KING,981191705,Adult-Use Retailer,ACTIVE (ISSUED),2063699597,Adult-Use,,,,Local Amsterdam,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6486861,-122.3759373
Local Roots,422336,6046150810010001.0,1009 E YAKIMA AVE,YAKIMA                  ,WA,YAKIMA,989012558,Adult-Use Retailer,ACTIVE (ISSUED),2063830943,Adult-Use,,,,Local Roots,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.6057955,-120.491657
Localamster,414243,6041937950010001.0,1006 CALIFORNIA WAY,LONGVIEW                ,WA,COWLITZ,986321615,Adult-Use Retailer,ACTIVE (ISSUED),3603533628,Adult-Use,,,,Localamster,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.1223191,-122.9365462
Locals Canna House,414823,6033588730010001.0,9616 E SPRAGUE AVE STE B,SPOKANE VALLEY          ,WA,SPOKANE,992060000,Adult-Use Retailer,ACTIVE (ISSUED),5092946552,Adult-Use,,,,Locals Canna House,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6564401,-117.2751397
Longview Freedom Market,413544,6033544480010001.0,971 14TH AVE STE 110,LONGVIEW                ,WA,COWLITZ,986324049,Adult-Use Retailer,ACTIVE (ISSUED),3602617055,Adult-Use,,,,Longview Freedom Market,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.1320455,-122.9381
Lovely Buds,422278,6035877900010001.0,4107 E SPRAGUE AVE,SPOKANE                 ,WA,SPOKANE,992024850,Adult-Use Retailer,ACTIVE (ISSUED),2082904347,Adult-Use,,,,Lovely Buds,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6575067,-117.3497281
Lovely Buds Division,410798,6043040910010001.0,1403 N DIVISION ST STE A,SPOKANE                 ,WA,SPOKANE,992021810,Adult-Use Retailer,ACTIVE (ISSUED),2082904347,Adult-Use,,,,Lovely Buds Division,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6708762,-117.4118131
Lovely Buds North,412490,6035879370010002.0,1919 E FRANCIS AVE STE B,SPOKANE                 ,WA,SPOKANE,992082747,Adult-Use Retailer,ACTIVE (ISSUED),4065465411,Adult-Use,,,,Lovely Buds North,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.7152155,-117.3805435
Loving Farms,412370,6033482370010001.0,2615 OLD HIGHWAY 99 S,MOUNT VERNON            ,WA,SKAGIT,982730000,Adult-Use Retailer,ACTIVE (ISSUED),3605405168,Adult-Use,,,,Loving Farms,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.4007542,-122.3361106
Lucid,414963,6033590350010001.0,4820 YELM HWY SE SUITE D,LACEY                   ,WA,THURSTON,985033402,Adult-Use Retailer,ACTIVE (ISSUED),5304010839,Adult-Use,,,,Lucid,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.9974107,-122.8199886
Lucid,415429,6033590350010002.0,7294 MARTIN WAY E,OLYMPIA                 ,WA,THURSTON,985165533,Adult-Use Retailer,ACTIVE (ISSUED),5304010839,Adult-Use,,,,Lucid,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.0535069,-122.7832525
"Lucid Auburn, 21+ Cannabis, 21+ Marijuana",422194,6024649910010005.0,3310 AUBURN WAY N STE C/D,AUBURN                  ,WA,KING,980021800,Adult-Use Retailer,ACTIVE (ISSUED),2539732476,Adult-Use,,,,"Lucid Auburn, 21+ Cannabis, 21+ Marijuana",WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.33694819999999,-122.2220433
Lucid Puyallup,352673,6016367550010006.0,7924 RIVER ROAD,PUYALLUP                ,WA,PIERCE,983713839,Adult-Use Retailer,ACTIVE (ISSUED),2539732476,Adult-Use,,,,Lucid Puyallup,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.2067532,-122.3233523
Lucky Cannabis,415203,6042734580010001.0,9640 16TH AVE SW STE C & D,SEATTLE                 ,WA,KING,981062827,Adult-Use Retailer,ACTIVE (ISSUED),2065882441,Adult-Use,,,,Lucky Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.5161712,-122.3548285
Lucky Leaf,422442,6033514230010003.0,1111 W 1ST AVE STE A,SPOKANE                 ,WA,SPOKANE,992014005,Adult-Use Retailer,ACTIVE (ISSUED),5096194248,Adult-Use,,,,Lucky Leaf,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6562734,-117.4288183
Lux Pot Shop,414160,6034151100010001.0,10333 LAKE CITY WAY NE #101,SEATTLE                 ,WA,KING,981257737,Adult-Use Retailer,ACTIVE (ISSUED),2067193162,Adult-Use,,,,Lux Pot Shop,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.7040382,-122.3022277
Lux Pot Shop,414532,6034150760010001.0,4912 17TH AVE NW STE A,SEATTLE                 ,WA,KING,981074726,Adult-Use Retailer,ACTIVE (ISSUED),2067193162,Adult-Use,,,,Lux Pot Shop,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6648547,-122.3786243
Lynnwood Holding 99 LLC,422579,6045560440010001.0,RETAIL TITLE CERTIFICATE,LYNNWOOD                ,WA,SNOHOMISH,980364736,Adult-Use Retailer,ACTIVE TITLE CERTIFICATE,2067691282,Adult-Use,,,,Lynnwood Holding 99 LLC,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.8209301,-122.3151313
Main Street Marijuana,414876,6033571610010001.0,2314 MAIN ST,VANCOUVER               ,WA,CLARK,986602642,Adult-Use Retailer,ACTIVE (ISSUED),3606063260,Adult-Use,,,,Main Street Marijuana,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,45.6386414,-122.671677
Main Street Marijuana East,421805,6035719200010001.0,16219 SE 12TH ST STE 104,VANCOUVER               ,WA,CLARK,986838905,Adult-Use Retailer,ACTIVE (ISSUED),3606063260,Adult-Use,,,,Main Street Marijuana East,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,45.6115497,-122.5056079
Main Street Marijuana North,435081,6049895210010002.0,7908 NE HIGHWAY 99,VANCOUVER               ,WA,CLARK,986658824,Adult-Use Retailer,ACTIVE (ISSUED),3606063260,Adult-Use,,,,Main Street Marijuana North,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,45.679592,-122.6626993
Margies's Pot Shop,413414,6034303690010001.0,405 E STEUBEN ST,BINGEN                  ,WA,KLICKITAT,986059183,Adult-Use Retailer,ACTIVE (ISSUED),5092813420,Adult-Use,,,,Margies's Pot Shop,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,45.7131524,-121.4628957
Marijuana Club 99,426895,6035871190010004.0,12631 HWY 99 STE A,EVERETT                 ,WA,SNOHOMISH,982040000,Adult-Use Retailer,ACTIVE (ISSUED),4252688875,Adult-Use,,,,Marijuana Club 99,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.8831469,-122.2638992
Marijuana Mart,428846,6033519760010004.0,6230 197TH SW AVE,ROCHESTER               ,WA,THURSTON,985790000,Adult-Use Retailer,ACTIVE (ISSUED),3608587188,Adult-Use,,,,Marijuana Mart,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.8031017,-123.0147132
Marley 420,435092,6030644390010003.0,27022 168TH PL SE,COVINGTON               ,WA,KING,980424902,Adult-Use Retailer,ACTIVE (ISSUED),2067147733,Adult-Use,,,,Marley 420,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.35942,-122.116463
Mary Jane's,417646,6041385610010001.0,2829 N MARKET ST,SPOKANE                 ,WA,SPOKANE,992075553,Adult-Use Retailer,ACTIVE (ISSUED),5098554485,Adult-Use,,,,Mary Jane's,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6839399,-117.3655584
Mary Jane's House Of Marijuana,413844,6033550730010002.0,RETAIL TITLE CERTIFICATE,WASHOUGAL               ,WA,CLARK,986712123,Adult-Use Retailer,ACTIVE TITLE CERTIFICATE,3609312169,Adult-Use,,,,Mary Jane's House Of Marijuana,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,45.5811472,-122.3538195
Mary Janes,414864,6041405300010001.0,1037 W MARINA DR,MOSES LAKE              ,WA,GRANT,988372635,Adult-Use Retailer,ACTIVE (ISSUED),5098554485,Adult-Use,,,,Mary Janes,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.124165,-119.2919334
Mary Mart Inc,424311,6036229840010002.0,3002 6TH AVE STE 100,TACOMA                  ,WA,PIERCE,984066203,Adult-Use Retailer,ACTIVE (ISSUED),2539614231,Adult-Use,,,,Mary Mart Inc,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.2549928,-122.4752343
Memento Amare LLC,415183,6051527880010001.0,1428 OLYMPIC HWY S UNIT 1,SHELTON                 ,WA,MASON,985843266,Adult-Use Retailer,ACTIVE (ISSUED),4044063054,Adult-Use,,,,Memento Amare LLC,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.2024777,-123.0913025
Mergenthaler Washington (Title Owner Only),415544,6042110130000000.0,RETAIL TITLE CERTIFICATE,FEDERAL WAY             ,WA,KING,980032406,Adult-Use Retailer,ACTIVE TITLE CERTIFICATE,2063355857,Adult-Use,,,,Mergenthaler Washington (Title Owner Only),WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.3223221,-122.3126222
Miller's Marijuana,415001,6033581030010001.0,5675 STATE ROUTE 12 STE 1,ELMA                    ,WA,GRAYS HARBOR,985410000,Adult-Use Retailer,ACTIVE (ISSUED),3604709265,Adult-Use,,,,Miller's Marijuana,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.937822,-123.310123
Mister Buds,414735,6021513210010001.0,536 MARINE DR STE B,PORT ANGELES            ,WA,CLALLAM,983632230,Adult-Use Retailer,ACTIVE (ISSUED),3607971966,Adult-Use,,,,Mister Buds,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.1219256,-123.4441289
Mj's Pot Shop,415314,6034563770010001.0,1335 SE BISHOP BLVD,PULLMAN                 ,WA,WHITMAN,991636408,Adult-Use Retailer,ACTIVE (ISSUED),5093321011,Adult-Use,,,,Mj's Pot Shop,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.7198595,-117.1645747
Mo Beta Green,421918,6046012740010002.0,8962 BEAVER VALLEY RD,CHIMACUM                ,WA,JEFFERSON,983250000,Adult-Use Retailer,ACTIVE (ISSUED),3603794689,Adult-Use,,,,Mo Beta Green,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.0105373,-122.7660668
Modern Creations LLC,422951,6033573650010009.0,10825 MYERS WAY S STE 200,SEATTLE                 ,WA,KING,981681367,Adult-Use Retailer,ACTIVE (ISSUED),2063355857,Adult-Use,,,,Modern Creations LLC,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.5063332,-122.332777
Molecule,426443,6035831590010006.0,206 MORGAN ST,DAVENPORT               ,WA,LINCOLN,991225178,Adult-Use Retailer,ACTIVE (ISSUED),5099362310,Adult-Use,,,,Molecule,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6543728,-118.1440077
"Mount Baker Retail Partners, LLC",422361,6033568920010005.0,1209 HWY 281 SPUR SUITE K,QUINCY                  ,WA,GRANT,988489510,Adult-Use Retailer,ACTIVE (ISSUED),4257530673,Adult-Use,,,,"Mount Baker Retail Partners, LLC",WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.10535609999999,-119.8346058
"Mount Baker Retail Partners, LLC",422981,6033568920010001.0,12539 E MARGINAL WAY S STE C,TUKWILA                 ,WA,KING,981682560,Adult-Use Retailer,ACTIVE (ISSUED),2068182083,Adult-Use,,,,"Mount Baker Retail Partners, LLC",WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.4902791,-122.2849004
Mount Vernon Retail Holdings LLC,422796,6048648970010001.0,17929 STATE ROUTE 536 STE B STE B,MOUNT VERNON            ,WA,SKAGIT,982733216,Adult-Use Retailer,ACTIVE (ISSUED),2062401308,Adult-Use,,,,Mount Vernon Retail Holdings LLC,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.4264905,-122.3588048
Mr. Doobees,424190,6034123630010003.0,1410 40TH ST,SEAVIEW                 ,WA,PACIFIC,986442037,Adult-Use Retailer,ACTIVE (ISSUED),3608758016,Adult-Use,,,,Mr. Doobees,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.3308771,-124.0535759
Mr. Greens Cannabis,427850,6041450900010003.0,15029 BOTHELL WAY NE STE 100,LAKE FOREST PARK        ,WA,KING,981557600,Adult-Use Retailer,ACTIVE (ISSUED),2069202178,Adult-Use,,,,Mr. Greens Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.7390392,-122.290737
Mueller Hilltop LLC (Title Owner Only),413789,6044512990000000.0,RETAIL TITLE CERTIFICATE,FEDERAL WAY             ,WA,KING,980034994,Adult-Use Retailer,ACTIVE TITLE CERTIFICATE,2069924008,Adult-Use,,,,Mueller Hilltop LLC (Title Owner Only),WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.3223221,-122.3126222
Muffys Pot Shop,413930,6033593550010001.0,3134 E HIGHWAY 101 SUITE A,PORT ANGELES            ,WA,CLALLAM,983629074,Adult-Use Retailer,ACTIVE (ISSUED),3608082532,Adult-Use,,,,Muffys Pot Shop,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.1049087,-123.3702332
Multiverse Holdings,414785,6042287530010001.0,14343 15TH AVE NE,SEATTLE                 ,WA,KING,981253162,Adult-Use Retailer,ACTIVE (ISSUED),4256985381,Adult-Use,,,,Multiverse Holdings,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.733317,-122.3130949
Natural Blessing Cannabis,423390,6034145890010003.0,17024 PACIFIC AVE S STE B STE B,SPANAWAY                ,WA,PIERCE,983874940,Adult-Use Retailer,ACTIVE (ISSUED),2534333961,Adult-Use,,,,Natural Blessing Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.1016268,-122.4353518
Natural Green,421687,6035707080010001.0,51 MORGAN ST UNIT B,DAVENPORT               ,WA,LINCOLN,991220000,Adult-Use Retailer,ACTIVE (ISSUED),2062269725,Adult-Use,,,,Natural Green,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6537506,-118.1417273
Nature's Gifts,414181,6033561890010002.0,755 W WASHINGTON ST STE C,SEQUIM                  ,WA,CLALLAM,983823272,Adult-Use Retailer,ACTIVE (ISSUED),3607971993,Adult-Use,,,,Nature's Gifts,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.0791123,-123.1204621
Next Steps,421698,6035719190010001.0,2804 E 30TH AVE,SPOKANE                 ,WA,SPOKANE,992234782,Adult-Use Retailer,ACTIVE (ISSUED),5202508988,Adult-Use,,,,Next Steps,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6269322,-117.3697479
Nimbin Farm,415658,6031887750010002.0,10859 1ST AVE S STE A,SEATTLE                 ,WA,KING,981681309,Adult-Use Retailer,ACTIVE (ISSUED),2532617600,Adult-Use,,,,Nimbin Farm,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.5051716,-122.3339984
Nirvana Cannabis Company,424951,6033591910010007.0,4950 ARENA RD,RICHLAND                ,WA,BENTON,993527857,Adult-Use Retailer,ACTIVE (ISSUED),5098082391,Adult-Use,,,,Nirvana Cannabis Company,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.2572589,-119.3379517
Nirvana Cannabis Company,427666,6033591910010008.0,24713 E WELLESLEY AVE,OTIS ORCHARDS           ,WA,SPOKANE,990279709,Adult-Use Retailer,ACTIVE (ISSUED),5098082361,Adult-Use,,,,Nirvana Cannabis Company,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.7005548,-117.073726
Nirvana Cannabis Company,434100,6033591910010009.0,181 ROCK ISLAND RD,EAST WENATCHEE          ,WA,DOUGLAS,988025353,Adult-Use Retailer,ACTIVE (ISSUED),5098082361,Adult-Use,,,,Nirvana Cannabis Company,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.4022853,-120.2879466
North Bay Marijuana,413407,6033496500010002.0,211 E NORTH BAY RD STE B,ALLYN                   ,WA,MASON,985240000,Adult-Use Retailer,ACTIVE (ISSUED),3608014269,Adult-Use,,,,North Bay Marijuana,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.3891193,-122.8266601
Northwest Cannabis Connection,423492,6032284040010003.0,11522 CANYON RD E,PUYALLUP                ,WA,PIERCE,983734360,Adult-Use Retailer,ACTIVE (ISSUED),2532920444,Adult-Use,,,,Northwest Cannabis Connection,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.1510213,-122.3576311
