license_number,business_dba_name,id,license_type,LicenseStatus,premise_county,licensing_authority_id,licensing_authority,license_designation,premise_state,license_status_date,license_term,issue_date,expiration_date,business_legal_name,business_owner_name,business_structure,business_email,activity,parcel_number,business_image_url,business_phone,business_website,data_refreshed_date
84556983876657114479,Bioneva Innovations Of Carson City Llc,84556983876657114479,Retail Cultivation,Non-Operational,Carson City,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,BIONEVA INNOVATIONS OF CARSON CITY LLC,,,,,,,,,2023-08-10
84652245898179365094,Agua Street Llc,84652245898179365094,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,AGUA STREET LLC,,,,,,,,,2023-08-10
84716656554039635124,Euphoria Wellness Llc,84716656554039635124,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,EUPHORIA WELLNESS LLC,,,,,,,,,2023-08-10
84814002515725547131,Indoor Garden Farms Llc,84814002515725547131,Medical Cultivation,Active,Carson City,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,INDOOR GARDEN FARMS LLC,,,,,,,,,2023-08-10
85063635909503746760,Mbnv Gt Llc,85063635909503746760,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MBNV GT LLC,,,,,,,,,2023-08-10
85088942249422976277,Mj Distributing C201 Llc,85088942249422976277,Medical Cultivation,Active,Lincoln,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MJ DISTRIBUTING C201 LLC,,,,,,,,,2023-08-10
85215650926863546256,Greenmart Of Nevada Llc,85215650926863546256,Medical Cultivation,Non-Operational,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GREENMART OF NEVADA LLC,,,,,,,,,2023-08-10
85328377411031437311,Nuleaf Clv Dispensary Llc,85328377411031437311,Medical Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NULEAF CLV DISPENSARY LLC,,,,,,,,,2023-08-10
85529550360873527457,Alternative Medicine Association Lc,85529550360873527457,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ALTERNATIVE MEDICINE ASSOCIATION LC,,,,,,,,,2023-08-10
85577035657658637557,Cheyenne Medical Reno Rd265 Llc,85577035657658637557,Retail Dispensary,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CHEYENNE MEDICAL RENO RD265 LLC,,,,,,,,,2023-08-10
85989668785068222523,Nuleaf Incline Dispensary Llc,85989668785068222523,Medical Dispensary,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NULEAF INCLINE DISPENSARY LLC,,,,,,,,,2023-08-10
86197696254559983253,Nevada Group Wellness,86197696254559983253,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA GROUP WELLNESS,,,,,,,,,2023-08-10
86333920465371267488,Floret Nevada Llc,86333920465371267488,Medical Cultivation,Non-Operational,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,FLORET NEVADA LLC,,,,,,,,,2023-08-10
86676611642251332763,Libra Wellness Center Llc,86676611642251332763,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LIBRA WELLNESS CENTER LLC,,,,,,,,,2023-08-10
86796832513123164153,Rg Highland Enterprises Inc,86796832513123164153,Medical Cultivation,Non-Operational,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,RG HIGHLAND ENTERPRISES INC,,,,,,,,,2023-08-10
86872835457840733677,Blossum Group,86872835457840733677,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,BLOSSUM GROUP,,,,,,,,,2023-08-10
86917349659898787217,Healing Gardens Llc,86917349659898787217,Retail Cultivation,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,HEALING GARDENS LLC,,,,,,,,,2023-08-10
87368054906371447180,Clover Creek Organics Llc,87368054906371447180,Medical Cultivation,Active,Lincoln,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CLOVER CREEK ORGANICS LLC,,,,,,,,,2023-08-10
87399830870483264660,5Seat Investments Llc,87399830870483264660,Medical Cultivation,Non-Operational,Carson City,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,5SEAT INVESTMENTS LLC,,,,,,,,,2023-08-10
87459024312627195378,Floret Nevada Llc,87459024312627195378,Retail Production,Non-Operational,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,FLORET NEVADA LLC,,,,,,,,,2023-08-10
87515585387527356791,Miller Farms Llc,87515585387527356791,Medical Cultivation,Active,Humboldt,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MILLER FARMS LLC,,,,,,,,,2023-08-10
87529746323214502953,Redwood Warehouse Llc,87529746323214502953,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,REDWOOD WAREHOUSE LLC,,,,,,,,,2023-08-10
87780384583047744472,Silver State Cultivation Llc,87780384583047744472,Medical Cultivation,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SILVER STATE CULTIVATION LLC,,,,,,,,,2023-08-10
88066209745143423581,Nevada Organic Remedies Llc,88066209745143423581,Retail Dispensary,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA ORGANIC REMEDIES LLC,,,,,,,,,2023-08-10
88234039028324550335,Gravitas Nevada Ltd,88234039028324550335,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GRAVITAS NEVADA LTD,,,,,,,,,2023-08-10
88242054656300627601,Nevada Organic Remedies Llc,88242054656300627601,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA ORGANIC REMEDIES LLC,,,,,,,,,2023-08-10
88485267558396597365,Nevada Wholesalers Llc,88485267558396597365,Retail Distributor,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA WHOLESALERS LLC,,,,,,,,,2023-08-10
88853210986743836974,Nevada Organic Remedies Llc,88853210986743836974,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA ORGANIC REMEDIES LLC,,,,,,,,,2023-08-10
88867726382068964531,Cclv Production Llc,88867726382068964531,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CCLV PRODUCTION LLC,,,,,,,,,2023-08-10
88939271215332828859,Gti Nevada Llc,88939271215332828859,Medical Production,Active,Carson City,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GTI NEVADA LLC,,,,,,,,,2023-08-10
88979305974946506142,5Seat Investments Llc,88979305974946506142,Retail Cultivation,Active,Carson City,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,5SEAT INVESTMENTS LLC,,,,,,,,,2023-08-10
89150991379442950323,Wscc Inc,89150991379442950323,Medical Cultivation,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WSCC INC,,,,,,,,,2023-08-10
89159011597971380984,Indoor Garden Farms Llc,89159011597971380984,Retail Production,Active,Carson City,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,INDOOR GARDEN FARMS LLC,,,,,,,,,2023-08-10
89468956878290453653,Deep Roots Harvest Inc.,89468956878290453653,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,DEEP ROOTS HARVEST INC.,,,,,,,,,2023-08-10
89537461737742132623,Nevada Organic Remedies Llc,89537461737742132623,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA ORGANIC REMEDIES LLC,,,,,,,,,2023-08-10
89609808832073380382,Vegas Valley Growers North Llc,89609808832073380382,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,VEGAS VALLEY GROWERS NORTH LLC,,,,,,,,,2023-08-10
89742177109335581723,Tryke Companies So Nv Llc,89742177109335581723,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,TRYKE COMPANIES SO NV LLC,,,,,,,,,2023-08-10
89946375130130279835,Matrix Nv Llc,89946375130130279835,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MATRIX NV LLC,,,,,,,,,2023-08-10
90069815947957903573,Greenway Health Community Llc,90069815947957903573,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GREENWAY HEALTH COMMUNITY LLC,,,,,,,,,2023-08-10
90401540947579963618,Picksy Llc,90401540947579963618,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,PICKSY LLC,,,,,,,,,2023-08-10
90407355365374748577,Franklin Bioscience Nv Llc,90407355365374748577,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,FRANKLIN BIOSCIENCE NV LLC,,,,,,,,,2023-08-10
90592175969002138512,Caliente Development Company Llc,90592175969002138512,Medical Production,Active,Lincoln,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CALIENTE DEVELOPMENT COMPANY LLC,,,,,,,,,2023-08-10
90871747675505722966,Matrix Nv Llc,90871747675505722966,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MATRIX NV LLC,,,,,,,,,2023-08-10
90933499176351138997,Tryke Companies So Nv Llc,90933499176351138997,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,TRYKE COMPANIES SO NV LLC,,,,,,,,,2023-08-10
90960690296001615551,Wellness & Caregivers Of Nevada Nlv Llc,90960690296001615551,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WELLNESS & CAREGIVERS OF NEVADA NLV LLC,,,,,,,,,2023-08-10
91478689709272683797,Pure Tonic Concentrates Llc,91478689709272683797,Retail Distributor,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,PURE TONIC CONCENTRATES LLC,,,,,,,,,2023-08-10
91506097831949778203,Natural Medicine Llc,91506097831949778203,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NATURAL MEDICINE LLC,,,,,,,,,2023-08-10
91561606388674337757,Nuleaf Clark Dispensary Llc,91561606388674337757,Medical Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NULEAF CLARK DISPENSARY LLC,,,,,,,,,2023-08-10
91604693916166507699,Nye Natural Medicinal Solutions Llc,91604693916166507699,Medical Production,Active,Nye,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NYE NATURAL MEDICINAL SOLUTIONS LLC,,,,,,,,,2023-08-10
91699344709241623241,Matrix Nv Llc,91699344709241623241,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MATRIX NV LLC,,,,,,,,,2023-08-10
91774703539749161675,Nevada Organic Remedies Llc,91774703539749161675,Retail Dispensary,Non-Operational,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA ORGANIC REMEDIES LLC,,,,,,,,,2023-08-10
91781014075623623744,Erp Llc,91781014075623623744,Retail Laboratory,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ERP LLC,,,,,,,,,2023-08-10
91898576786334086098,Pure Growers Llc,91898576786334086098,Medical Cultivation,Active,Lander,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,PURE GROWERS LLC,,,,,,,,,2023-08-10
91919879561417233233,Deep Roots Harvest Inc.,91919879561417233233,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,DEEP ROOTS HARVEST INC.,,,,,,,,,2023-08-10
91945512284376080256,Las Vegas Wellness And Compassion Llc,91945512284376080256,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LAS VEGAS WELLNESS AND COMPASSION LLC,,,,,,,,,2023-08-10
92244691457822473044,Gb Sciences Las Vegas Llc,92244691457822473044,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GB SCIENCES LAS VEGAS LLC,,,,,,,,,2023-08-10
92649426386553165175,Wscc Inc,92649426386553165175,Medical Dispensary,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WSCC INC,,,,,,,,,2023-08-10
92756922633355597858,Waveseer Of Las Vegas Llc,92756922633355597858,Retail Distributor,Non-Operational,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WAVESEER OF LAS VEGAS LLC,,,,,,,,,2023-08-10
92850781556706199610,Acres Medical Llc,92850781556706199610,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ACRES MEDICAL LLC,,,,,,,,,2023-08-10
92866687124231712790,Lnp Llc,92866687124231712790,Medical Cultivation,Active,Elko,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LNP LLC,,,,,,,,,2023-08-10
92992684275319542983,Luff Enterprises Nv Inc,92992684275319542983,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LUFF ENTERPRISES NV INC,,,,,,,,,2023-08-10
93052076991207348450,Nnv Operations I Inc,93052076991207348450,Medical Production,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NNV OPERATIONS I INC,,,,,,,,,2023-08-10
93277852865535573437,Cn Licenseco I Inc,93277852865535573437,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CN LICENSECO I INC,,,,,,,,,2023-08-10
93412679890472430861,Etw Management Group Llc,93412679890472430861,Medical Cultivation,Non-Operational,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ETW MANAGEMENT GROUP LLC,,,,,,,,,2023-08-10
93439780759921309382,Naturex Ii Llc,93439780759921309382,Medical Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NATUREX II LLC,,,,,,,,,2023-08-10
93508162879541088544,Blossum Group,93508162879541088544,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,BLOSSUM GROUP,,,,,,,,,2023-08-10
93630646219340157177,Redwood Warehouse Llc,93630646219340157177,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,REDWOOD WAREHOUSE LLC,,,,,,,,,2023-08-10
93968461789695028039,Nevada Wellness Center Llc,93968461789695028039,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA WELLNESS CENTER LLC,,,,,,,,,2023-08-10
94090342955467020377,Clark Nmsd Llc,94090342955467020377,Medical Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CLARK NMSD LLC,,,,,,,,,2023-08-10
94104154254817748080,Livfree Wellness Llc A Nevada Limited Liability Company,94104154254817748080,Retail Cultivation,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LIVFREE WELLNESS LLC A NEVADA LIMITED LIABILITY COMPANY,,,,,,,,,2023-08-10
94253900611417199817,Healing Gardens Llc,94253900611417199817,Medical Cultivation,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,HEALING GARDENS LLC,,,,,,,,,2023-08-10
94438795810074465171,Euphoria Wellness Llc,94438795810074465171,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,EUPHORIA WELLNESS LLC,,,,,,,,,2023-08-10
94529609730879618408,Southern Nevada Growers Llc,94529609730879618408,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SOUTHERN NEVADA GROWERS LLC,,,,,,,,,2023-08-10
94874395420441656510,Mm Development Company Inc,94874395420441656510,Retail Cultivation,Active,Nye,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MM DEVELOPMENT COMPANY INC,,,,,,,,,2023-08-10
94990085567833686204,Clover Creek Organics Llc,94990085567833686204,Retail Cultivation,Active,Lincoln,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CLOVER CREEK ORGANICS LLC,,,,,,,,,2023-08-10
95048400048491208130,Gb Sciences Las Vegas Llc,95048400048491208130,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GB SCIENCES LAS VEGAS LLC,,,,,,,,,2023-08-10
95236492630065454507,Fidelis Holdings Henderson Llc,95236492630065454507,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,FIDELIS HOLDINGS HENDERSON LLC,,,,,,,,,2023-08-10
95291970896852649642,Natures Kindest Llc,95291970896852649642,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NATURES KINDEST LLC,,,,,,,,,2023-08-10
95302683028057246767,Picksy Llc,95302683028057246767,Medical Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,PICKSY LLC,,,,,,,,,2023-08-10
95511225987908029386,Clear River Llc,95511225987908029386,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CLEAR RIVER LLC,,,,,,,,,2023-08-10
95697016138994411312,Silver State Cultivation Llc,95697016138994411312,Retail Cultivation,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SILVER STATE CULTIVATION LLC,,,,,,,,,2023-08-10
95763041184463754261,Csnlv Llc,95763041184463754261,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CSNLV LLC,,,,,,,,,2023-08-10
96039018489825397587,Waveseer Of Las Vegas Llc,96039018489825397587,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WAVESEER OF LAS VEGAS LLC,,,,,,,,,2023-08-10
96417488157624490728,Medical Cannabis Healing Llc,96417488157624490728,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MEDICAL CANNABIS HEALING LLC,,,,,,,,,2023-08-10
96448648950663179929,Harvest Foundation Llc The,96448648950663179929,Retail Cultivation,Suspended,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,HARVEST FOUNDATION LLC THE,,,,,,,,,2023-08-10
96547001649135383498,Wellness & Caregivers Of Nevada Ii Llc,96547001649135383498,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WELLNESS & CAREGIVERS OF NEVADA II LLC,,,,,,,,,2023-08-10
96568527755540023641,Helios Nv Llc,96568527755540023641,Retail Cultivation,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,HELIOS NV LLC,,,,,,,,,2023-08-10
96804690721657828547,Livfree Wellness Llc A Nevada Limited Liability Company,96804690721657828547,Medical Cultivation,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LIVFREE WELLNESS LLC A NEVADA LIMITED LIABILITY COMPANY,,,,,,,,,2023-08-10
96811174139333626999,Vegas Valley Growers North Llc,96811174139333626999,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,VEGAS VALLEY GROWERS NORTH LLC,,,,,,,,,2023-08-10
96822610504919713285,Tgig Llc,96822610504919713285,Retail Dispensary,Active,Nye,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,TGIG LLC,,,,,,,,,2023-08-10
97028286992913304766,Gti Nevada Llc,97028286992913304766,Retail Dispensary,Active,Carson City,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GTI NEVADA LLC,,,,,,,,,2023-08-10
97059765338438920065,Waveseer Of Las Vegas Llc,97059765338438920065,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WAVESEER OF LAS VEGAS LLC,,,,,,,,,2023-08-10
97519348303293892007,Kynd-Strainz Llc,97519348303293892007,Medical Dispensary,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,KYND-STRAINZ LLC,,,,,,,,,2023-08-10
97595215455267957025,Dep Ops Nv Llc,97595215455267957025,Retail Distributor,Non-Operational,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,DEP OPS NV LLC,,,,,,,,,2023-08-10
97712183133535367749,Tahoe Hydroponics Company Llc,97712183133535367749,Medical Cultivation,Active,Carson City,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,TAHOE HYDROPONICS COMPANY LLC,,,,,,,,,2023-08-10
98430516431235510618,Nevada Natural Medicines Llc,98430516431235510618,Retail Production,Non-Operational,Nye,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA NATURAL MEDICINES LLC,,,,,,,,,2023-08-10
98838912295560620335,Crooked Wine Company Llc,98838912295560620335,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CROOKED WINE COMPANY LLC,,,,,,,,,2023-08-10
98843691805539755867,Nevada Pure Llc,98843691805539755867,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA PURE LLC,,,,,,,,,2023-08-10
99035327095322531299,Lvc D Llc,99035327095322531299,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LVC D LLC,,,,,,,,,2023-08-10
99035327095322531323,Acres Dispensary Llc,99035327095322531323,Retail Dispensary,Active,White Pine,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ACRES DISPENSARY LLC,,,,,,,,,2023-08-10
99035327095322531329,Acres Medical Llc,99035327095322531329,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ACRES MEDICAL LLC,,,,,,,,,2023-08-10
99035327095322531330,Caliente Development Company Llc,99035327095322531330,Retail Cultivation,Active,Lincoln,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CALIENTE DEVELOPMENT COMPANY LLC,,,,,,,,,2023-08-10
99035327095322531331,Caliente Development Company Llc,99035327095322531331,Retail Production,Active,Lincoln,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CALIENTE DEVELOPMENT COMPANY LLC,,,,,,,,,2023-08-10
99035327095322531357,H & K Growers Corp,99035327095322531357,Retail Cultivation,Active,Elko,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,H & K GROWERS CORP,,,,,,,,,2023-08-10
99035327095322531359,Nevada Medical Group Llc,99035327095322531359,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA MEDICAL GROUP LLC,,,,,,,,,2023-08-10
99035327095322531360,Compassionate Team Of Las Vegas Llc,99035327095322531360,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,COMPASSIONATE TEAM OF LAS VEGAS LLC,,,,,,,,,2023-08-10
99035327095322531382,Alternative Medicine Association Lc,99035327095322531382,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ALTERNATIVE MEDICINE ASSOCIATION LC,,,,,,,,,2023-08-10
99035327095322531387,Pure Growers Llc,99035327095322531387,Retail Cultivation,Active,Lander,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,PURE GROWERS LLC,,,,,,,,,2023-08-10
99035327095322531388,Pure Growers Llc,99035327095322531388,Retail Production,Active,Lander,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,PURE GROWERS LLC,,,,,,,,,2023-08-10
99035327095322531389,Euphoria Wellness Llc,99035327095322531389,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,EUPHORIA WELLNESS LLC,,,,,,,,,2023-08-10
99035327095322531390,Rural Remedies Llc,99035327095322531390,Retail Cultivation,Active,Lander,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,RURAL REMEDIES LLC,,,,,,,,,2023-08-10
99035327095322531391,Rural Remedies Llc,99035327095322531391,Retail Production,Active,Lander,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,RURAL REMEDIES LLC,,,,,,,,,2023-08-10
99035327095322531392,Rural Remedies Llc,99035327095322531392,Retail Cultivation,Active,Lander,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,RURAL REMEDIES LLC,,,,,,,,,2023-08-10
99035327095322531393,Rural Remedies Llc,99035327095322531393,Retail Production,Active,Lander,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,RURAL REMEDIES LLC,,,,,,,,,2023-08-10
99035327095322531407,Miller Farms Llc,99035327095322531407,Retail Cultivation,Active,Humboldt,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MILLER FARMS LLC,,,,,,,,,2023-08-10
99035327095322531408,Natural Medicine Llc,99035327095322531408,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NATURAL MEDICINE LLC,,,,,,,,,2023-08-10
99035327095322531410,Dune Operating Holdings Llc,99035327095322531410,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,DUNE OPERATING HOLDINGS LLC,,,,,,,,,2023-08-10
99035327095322531413,Nuleaf Clv Dispensary Llc,99035327095322531413,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NULEAF CLV DISPENSARY LLC,,,,,,,,,2023-08-10
99035327095322531417,Silver Sage Wellness Llc,99035327095322531417,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SILVER SAGE WELLNESS LLC,,,,,,,,,2023-08-10
99035327095322531421,West118 Investments Llc,99035327095322531421,Retail Cultivation,Active,Lyon,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WEST118 INVESTMENTS LLC,,,,,,,,,2023-08-10
99035327095322531422,West118 Investments Llc,99035327095322531422,Retail Production,Active,Lyon,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WEST118 INVESTMENTS LLC,,,,,,,,,2023-08-10
99085786069504731304,Silver Sage Wellness Llc,99085786069504731304,Medical Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SILVER SAGE WELLNESS LLC,,,,,,,,,2023-08-10
