license_number,business_legal_name,business_dba_name,Street,premise_city,premise_zip_code,data_refreshed_date,license_type,license_designation,Licensee Name,License Number,Address,Zipcode,Microbials,Mycotoxins,Residual Solvents,id,license_status,licensing_authority_id,licensing_authority,premise_state,license_status_date,license_term,issue_date,expiration_date,business_owner_name,business_structure,activity,parcel_number,business_phone,business_email,business_image_url,premise_street_address,premise_county,premise_latitude,premise_longitude,business_website
403R-00619,D&H SERVICE LLC,CERTIFIED MAGIC,"462 Laredo Street, Unit H, I and J",Aurora,80011,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00619,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01371,DOLCE VITA INVESTMENTS LLC,DOLCE VITA INVESTMENTS LLC,715 Lone Tree Circle Unit A,Nunn,80648,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01371,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00036,SWEETWATER PARTNERS LLC,The Prez,4240 North Kearney Street,Denver,80216,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00036,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00691,MELODY & COMPANY MANAGEMENT LLC,Melody Genetics,"755 South Jason Street, Unit 150",Denver,80223,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00691,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00241,BOULDER ORGANIC FOOD GROUP LLC,Potions,9135 West 44th Avenue,Wheat Ridge,80033,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00241,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00037,SWEETWATER PARTNERS LLC,WS El Jefe,4260 North Kearney Street,Denver,80216,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00037,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00958,EARTH ENERGY UNLIMITED LLC,EARTH ENERGY EXTRACTS,24 North Electronic Drive Suite B,Pueblo West,81007,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00958,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01317,MIDS LLC,Muffin Man Genetics,2185 10th Street South,Rifle,81650,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01317,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00330,GM INC,GREEN WORLD,23320 County Road K5,San Luis,81152,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00330,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00193,SUNRISE SOLUTIONS,Sunrise Solutions,43 Main Street,Bailey,80421,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00193,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01216,MAGNOLIA ROAD LOG LANE LLC,MAGNOLIA ROAD CANNABIS CO,9050 B County Lane 20,Ordway,81063,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01216,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00716,CATEGORY ONE BOTANICALS LLC,CATEGORY ONE BOTANICALS LLC,2340 Bennett Road,Rye,81069,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00716,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00171,ALTITUDE WELLNESS CENTER LLC,Nature's Herbs & Wellness DTC,1930 East 40th Avenue,Denver,80205,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00171,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00782,DALWHINNIE FARMS LLC,DALWHINNIE FARMS LLC,6154 County Road 23,Ridgway,81432,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00782,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00994,GROW INC,GROW INC,6033 State Highway 78 West,Pueblo,81005,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00994,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01119,J & J LLC,J & J LLC,706 Mayor Patricia Reigel Boulevard,Moffat,81143,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01119,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00288,RIA HOLDINGS LIMITED,LAUGHING GRASS,"1110 West Virginia Avenue, Units 2, 3 & 4",Denver,80223,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00288,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01303,STEM BEACH DISPENSARY LLC,Doctor's Orders,3321 South Interstate 25,Pueblo,81004,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01303,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00573,SCG HOLDING LLC,Grow Forth Gardens,853 Greenhorn Mountain Circle,Rye,81069,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00573,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01413,NEWCO LLC,NEWCO LLC,50962 County Road U,Saguache,81149,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01413,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00040,FUTUREVISION LTD,Medicine Man,4750 North Nome Street,Denver,80239,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00040,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01135,GREEN SATIVA LLC,GREEN SATIVA LLC,63500 East Highway 96,Boone,81025,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01135,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00539,KINGPIN FARMS LLC,Colorado Rocky Mountain Farms,6470 Galbreth Road,Pueblo,81005,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00539,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01412,NEWCO LLC,NEWCO LLC,50960 County Road U,Saguache,81149,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01412,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00963,ANIMAS HERBAL WELLNESS CENTER INC,Prohibition Herb,1101 South Bannock Street,Denver,80223,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00963,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01162,ACES PLACE LLC,ACES PLACE LLC,14621 County Road 98,Nunn,80648,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01162,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01159,PRN HOLDINGS LLC,Ghost Gardens,1115 Siloam Road ,Pueblo,81005,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01159,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00296,VENDING BY A & A LLC,NATURE'S OF SEDGWICK,107 Main Avenue,Sedgwick,80749,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00296,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01031,Sun Grown Farms LLC,Sun Grown Farms LLC,6399 Galbreth Road,Pueblo,81005,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01031,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00623,SOUTHWEST ALTERNATIVE CARE LLC,Kaya,"6390 Gunpark Drive, Unit A",Boulder,80301,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00623,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00779,MOUNTAIN ANNIES LLC,MOUNTAIN ANNIES LLC,33380 Highway 550,Montrose,81403,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00779,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01032,BEAR WITH US LLC,BEAR WITH US LLC,6401 Galbreth Road,Pueblo,81005,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01032,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01411,SKYHIGH DREAMS LLC,SKYHIGH DREAMS LLC,19829 Tamarack Lane,Ordway,81063,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01411,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01285,RFSCPC-2 LLC,RFSCPC-2 LLC,929 B County Road 215,Parachute,81635,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01285,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00167,4940 CORPORATION LLC,THE GARDEN,4940 East 39th Avenue,Denver,80207,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00167,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01148,FLEURISH LLC,FLEURISH LLC,"111 Diamond Loop Suite A,",Parachute,81635,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01148,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00014,ALTERNATIVE MEDICINE ON CAPITOL HILL LLC,ALTERNATIVE MEDICINE ON CAPITOL HILL LLC,231 North Wyandot Street,Denver,80223,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00014,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00456,WELLNESS CENTER OF THE ROCKIES INC,The Center,2130 South Lipan Street,Denver,80223,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00456,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00872,SUNNY ACRES LLC,SUNNY ACRES LLC,7070 West State Highway 96,Pueblo,81005,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00872,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00378,KINFOLK FARMS LLC,Kinfolk Farms,83 Davidson Creek Road,Durango,81301,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00378,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00735,CANNABIS CORP,Cannabis,33752 County Road 58 EE,Villa Grove,81155,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00735,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00706,SMILE HIGH FARMS LLC,SMILE HIGH FARMS LLC,1965 Pope Valley Ranch Road,Pueblo,81005,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00706,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00682,ELEVATED CONCEPTS LLC,ELEVATED CONCEPTS LLC,25580 County Road N.2,San Luis,81152,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00682,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00731,DUTCH BOTANICALS LLC,DUTCH BOTANICALS LLC,"17600 East Exposition Drive, Unit C-1",Aurora,80017,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00731,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01256,FIFTH ACE LLC,FIFTH ACE LLC,7889 Tamarack Lane,Ordway,81063,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01256,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00897,BEST BUDZ LLC,Best Budz,33622 County Road 58EE,Villa Grove,81155,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00897,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00400,ROCKY MOUNTAIN DISTRIBUTORS LLC,ROCKY MOUNTAIN DISTRIBUTORS LLC,1135 South Jason Street,Denver,80223,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00400,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00723,FAMILY FARM GROWERS LLC,FAMILY FARM GROWERS LLC,43801 East State Highway 96,Pueblo,81006,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00723,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01087,CANNA STIX LLC,CANNA STIX LLC,6480 Galbreth Road,Pueblo,81005,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01087,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00934,DJR COLORADO LLC,HIGH LEVEL HEALTH,4755 North Lima Street,Denver,80239,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00934,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00041,IDAHO SPRINGS LLC,Bonfire Cannabis,3035 North Marion Street,Denver,80205,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00041,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01026,GLAS LLC,Glas,10665 East 51st Avenue ,Denver,80239,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01026,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00160,HIGH PLAINZ STRAINS II LLC,HIGH PLAINZ STRAINS II LLC,2506 6th Avenue,Garden City,80631,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00160,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00844,NOMADIC LLC,Lazercat,8620 Colorado 103,Idaho Springs,80452,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00844,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00437,PUEBLO WEST ORGANICS LLC,Pueblo West Organics,129 East Enterprise Drive,Pueblo West,81007,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00437,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00025,"Nutritional Elements, LLC",The Health Center,4800 North Nome Street,Denver,80239,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00025,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01186,RFSC LLC,RFSC LLC,808 County Road 215,Parachute,81635,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01186,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00676,PJ INVESTMENT GROUP LLC,Wise Cannabis Co,21950 Highway 285,Fairplay,80440,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00676,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00911,SUPERIOR MEDICALS INC,SUPERIOR MEDICALS INC,"3095 Sterling Circle West, Unit 3",Boulder,80301,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00911,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00157,MJM HOLDINGS LIMITED,Sticky Fingerz,3954 North Williams Street,Denver,80205,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00157,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01082,JES INC,JES INC,100 State Highway 69,Walsenburg,81089,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01082,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00875,PI 51st AVENUE LLC,Natty Rems,11100 East 51st Avenue,Denver,80239,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00875,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00537,1-11 LLC,1:11,54414 County Road F,Center,81125,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00537,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01259,HMGA LLC,High Meadow Gardens,6105 Washington Street,Denver,80216,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01259,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00394,SOUTHERN CHARM ORGANICS LLC,SOUTHERN CHARM ORGANICS LLC,435 Industrial Park Road,Gunnison,81230,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00394,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01035,LAVALAMP BOTANICALS LLC,LAVALAMP BOTANICALS LLC,28745 US Highway 160,Durango,81301,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01035,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01381,THE BUD CLUB INC,THE BUD CLUB INC,16379 Hawk Avenue,Saguache,81149,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01381,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00020,ROCKY MOUNTAIN TILLAGE LLC,ROCKY MOUNTAIN TILLAGE LLC,5305 Steele Street,Denver,80216,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00020,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01078,SANDERS ENTERPRISE LLC,GREEN APEX,8227 Maverick Lane ,Ordway,81063,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01078,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01114,TEXCO PRODUCTS LLC,Dune Dab Company,800 South Reigel Court,Moffat,81143,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01114,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00879,THE CHRONIC FACTORY LLC,The Chronic Factory,150 North Rio Grande Boulevard,Denver,80223,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00879,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00538,KEENS GREENS EDIBLES LLC,KEENS GREENS EDIBLES LLC,"1015 West Evans Avenue, Unit EB & F",Denver,80223,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00538,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00079,DENCO LLC,DENCO LLC,2204 Hickory Street,Pueblo,81001,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00079,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01160,NATURES BACKROADS LLC,NATURES BACKROADS LLC,8032 Maverick Lane,Ordway,81063,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01160,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01312,MA-KALU LLC,MA-KALU LLC,20070 Sherman Lane,Ordway,81063,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01312,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00574,KIND BARON LLC,Kind Baron LLC,14231 County Road 55,Saguache,81149,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00574,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00301,PG GROW II LLC,12 Peaks Farms,7800 County Road 152,Salida,81201,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00301,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00198,NATTY REMS LLC,Natty Rems,4675 North Kingston Street,Denver,80239,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00198,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00199,FLOWER POWER BOTANICALS LLC,FLOWER POWER BOTANICALS LLC,1308 -1310 Duff Drive,Fort Collins,80524,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00199,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00467,BOONE FARMS LLC,BOONE FARMS LLC,60710 Highway 96 East,Boone,81025,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00467,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01456,TOP NOTCH GROWERS INC,TOP NOTCH GROWERS INC,"3770 North Paris Street, Unit 101",Denver,80239,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01456,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01006,AGRICULTURAL FARMS LLC,AGRICULTURAL FARMS,47898 County Road U,Saguache,81149,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01006,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00654,NATURES CURE III LLC,The Colfax Pot Shop,4840 North Jackson Street,Denver,80216,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00654,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01153,TREE FARMERS LLC,TREE FARMERS LLC,710 Mayor Patricia Reigel Boulevard,Moffat,81143,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01153,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00976,HAPPY LAND FARMS INC,HAPPY LAND FARMS INC,48254 County Road T,Saguache,81149,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00976,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01270,FRONT RANGE BOTANICAL LLC,SOUTH PARK FARMA,5715 Fairfax Street Unit B,Commerce City,80022,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01270,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00206,COLORADO CANNABIS ASSOCIATES LLC,The Spot,748 East Industrial Boulevard,Pueblo West,81007,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00206,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00591,MJLQ LLC,Green Rino,"5959 East 39th Avenue, Unit 101",Denver,80207,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00591,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00639,High Colorado Farms LLC,High Colorado Farms LLC,920 38th Lane,Pueblo,81006,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00639,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01380,JACKSONS FARMS LLC,JACKSONS FARMS LLC,8295 Maverick Lane,Ordway,81063,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01380,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01098,PERSONALIZED ORGANIC TREATMENTS LLC,PERSONALIZED ORGANIC TREATMENTS LLC,11122 East 47th Avenue,Denver,80239,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01098,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01401,1CURE LLC,1CURE LLC,7835 Maverick Lane,Ordway,81063,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01401,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00018,THE GREEN SOLUTION LLC,THE GREEN SOLUTION LLC,4394 North Grape Street,Denver,80216,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00018,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00265,HIGH DEMAND LLC,High Demand,31 North Silicon Drive,Pueblo West,81007,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00265,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00376,DUTCH BOY LLC,Dutch Boy,1617 West 12th Avenue,Denver,80204,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00376,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01313,TRI-NETRA LLC,TRI-NETRA LLC,20068 Sherman Lane,Ordway,81063,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01313,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00562,ELEVATED QUALITY WHOLESALE LLC,ELEVATED QUALITY WHOLESALE LLC,210 East 10th Street,Leadville,80461,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00562,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00277,SWEET LEAF PIONEER LLC,SWEET LEAF PIONEER LLC,825 A Chambers Avenue,Eagle,81631,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00277,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01406,FERRARI FARMS CO LLC,FERRARI FARMS CO LLC,427 Kush Lane,Moffat,81143,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01406,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00550,ANIMAS HERBAL WELLNESS CENTER INC,Prohibition Herb,1115 South Bannock Street ,Denver,80223,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00550,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00643,MISSION HOLDINGS US INC,Level10 and N-Fuzed,"3555 Moline Street, Unit B",Aurora,80010,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00643,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00207,KTA LLC,THE LODGE,110 North Yuma Street,Denver,80223,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00207,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00473,MIDWEST RANCH LLC,Midwest Ranch,50100 East Highway 96,Boone,81025,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00473,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-00173,BOTANACARE LLC,BGOOD,"11450 Cherokee Street, Units A4, A5, A6, A7",Northglenn,80234,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-00173,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
403R-01018,HIGH MARK ENTERPRISES LLC,HIGH MARK ENTERPRISES LLC,9135 State Highway 96 West,Pueblo,81005,2023-09-01,Cultivations,Adult-Use,,,,,,,,403R-01018,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
505-00040,GOGI CANNABIS DELIVERY LLC,Gogi,2990 South Helena Street,Aurora,80013,2023-09-01,Delivery,Adult-Use,,,,,,,,505-00040,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
505-00033,PI DENVER DELIVERY LLC,PI DENVER DELIVERY LLC,2042 Arapahoe Street,Denver,80205,2023-09-01,Delivery,Adult-Use,,,,,,,,505-00033,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
505-00004,MAGNOLIA ROAD INC,Magnolia Road Cannabis Company,"1750 30th Street, Unit 84B",Boulder,80301,2023-09-01,Delivery,Adult-Use,,,,,,,,505-00004,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
505-00034,ALTERNATIVE MEDICINE ON THE MALL LLC,Native Roots Speer,500 North Grant Street,Denver,80203,2023-09-01,Delivery,Adult-Use,,,,,,,,505-00034,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
