business_legal_name,license_type,license_status,license_number,issue_date,expiration_date,business_owner_name,business_email,business_structure,licensing_authority_id,licensing_authority,license_designation,license_status_date,license_term,premise_state,parcel_number,activity,business_image_url,business_website,business_phone,id,business_dba_name,data_refreshed_date,premise_latitude,premise_longitude,premise_county,premise_street_address,premise_city,premise_zip_code
"Stoned Desert, LLC",Cannabis Retailer,Active,CCD-2023-0008-002,1/10/2023,1/10/2024,"Dominic Holguin, Stryder Lucero, Dominic Holguin",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0008-002,"Stoned Desert, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Smoke Haven, LLC",Cannabis Retailer,Active,Premises License,2/27/2023,2/27/2024,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,"Smoke Haven, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
LAZYDAZE ABQ LLC,Cannabis Retailer,Active,Premises License,11/30/2022,10/28/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,LAZYDAZE ABQ LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
CloudWalker Farm LLC,Cannabis Retailer,Active,Premises License,8/25/2022,3/24/2024,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,CloudWalker Farm LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Nagy Enterprises LLC,Cannabis Retailer,Active,Premises License,11/17/2022,11/17/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Nagy Enterprises LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Lavish Leaf, LLC",Cannabis Retailer,Active,CCD-2022-0687-001,8/2/2022,8/2/2023,"Samuel Reyes, Samuel Reyes",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0687-001,"Lavish Leaf, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
RoadRunner Cannabis Co LLC,Cannabis Retailer,Active,CCD-2022-0943-001,12/27/2022,12/27/2023,Herman Garza,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0943-001,RoadRunner Cannabis Co LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Mama and the Girls, LLC",Cannabis Retailer,Active,CCD-2022-0900-001,11/18/2022,11/18/2023,Arin Goold,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0900-001,"Mama and the Girls, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Green Light Multifactor,Cannabis Retailer,Active,CCD-2022-0717-001,8/8/2022,8/8/2023,"Francisco Romero, Lila Romero",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0717-001,Green Light Multifactor,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
STONER CORNER LLC,Cannabis Retailer,Active,CCD-2022-0901-001,11/18/2022,11/18/2023,"Maria Robles, Omar Hernandez",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0901-001,STONER CORNER LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Effy Exotics LLC,Cannabis Retailer,Active,Premises License,11/14/2022,11/14/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Effy Exotics LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Fire & Flower USA, LLC",Cannabis Retailer,Active,CCD-2023-0055-001,2/1/2023,2/1/2024,"Roseann Naumovski, Roseann Naumovski, Roseann Naumovski",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0055-001,"Fire & Flower USA, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Fire & Flower USA, LLC",Cannabis Retailer,Active,CCD-2023-0055-002,2/1/2023,2/1/2024,"Roseann Naumovski, Roseann Naumovski, Roseann Naumovski",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0055-002,"Fire & Flower USA, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Fire & Flower USA, LLC",Cannabis Retailer,Active,CCD-2023-0055-003,2/1/2023,2/1/2024,"Roseann Naumovski, Roseann Naumovski, Roseann Naumovski",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0055-003,"Fire & Flower USA, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Fire & Flower USA, LLC",Cannabis Retailer,Active,CCD-2023-0055-004,2/1/2023,2/1/2024,"Roseann Naumovski, Roseann Naumovski, Roseann Naumovski",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0055-004,"Fire & Flower USA, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Fire & Flower USA, LLC",Cannabis Retailer,Active,CCD-2023-0055-005,2/1/2023,2/1/2024,"Roseann Naumovski, Roseann Naumovski, Roseann Naumovski",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0055-005,"Fire & Flower USA, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Fire & Flower USA, LLC",Cannabis Retailer,Active,CCD-2023-0055-006,2/1/2023,2/1/2024,"Roseann Naumovski, Roseann Naumovski, Roseann Naumovski",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0055-006,"Fire & Flower USA, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Seshat LLC,Cannabis Retailer,Active,Premises License,11/15/2022,11/15/2023,Robin Franklin,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Seshat LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Miva LLC,Cannabis Retailer,Active,Premises License,12/15/2022,12/15/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Miva LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Biroska Smoke Shop,Cannabis Retailer,Active,CCD-2023-0005-001,1/10/2023,1/10/2024,Michel Oliveira,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0005-001,Biroska Smoke Shop,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Tafoya Farms LLC,Cannabis Retailer,Active,CCD-2022-0483-001,6/9/2022,6/9/2023,CHRISTOPHER TAFOYA,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0483-001,Tafoya Farms LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"JACC Life, LLC",Cannabis Retailer,Active,CCD-2022-0934-001,12/20/2022,12/20/2023,"Chantel Lovato, Chastin Bravo",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0934-001,"JACC Life, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"High Valley Cannabis Co., LLC",Cannabis Retailer,Active,CCD-2022-0915-001,12/5/2022,12/5/2023,"JOSE SANCHEZ, Melisa Sanchez",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0915-001,"High Valley Cannabis Co., LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"The Herbal Club, LLC",Cannabis Retailer,Active,CCD-2023-0041-001,1/26/2023,1/26/2024,Renee Allen,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0041-001,"The Herbal Club, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
seed to weed llc,Cannabis Retailer,Active,Premises License,1/6/2023,1/6/2024,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,seed to weed llc,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
4 BUDZ Superior Cannabis LLC,Cannabis Retailer,Active,Premises License,11/29/2022,11/29/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,4 BUDZ Superior Cannabis LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Freshies LLC,Cannabis Retailer,Active,Premises License,12/6/2022,12/6/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Freshies LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Cheeks & Weezy LLC,Cannabis Retailer,Active,Premises License,1/10/2023,1/10/2024,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Cheeks & Weezy LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Old God's Cannabis INC,Cannabis Retailer,Active,Premises License,1/12/2023,12/12/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Old God's Cannabis INC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
The Green Room,Cannabis Retailer,Active,Premises License,12/7/2022,12/7/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,The Green Room,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Lava Wellness,Cannabis Retailer,Active,CCD-2023-0096-001,2/27/2023,2/27/2024,"Kevin Kumar, Mark Kumar, Aubani Mahmoud",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0096-001,Lava Wellness,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Sticky Remedy, LLC",Cannabis Retailer,Active,CCD-2023-0029-001,1/19/2023,1/19/2024,"Jennifer Chavez, Jay Madrid, Maria Madrid",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0029-001,"Sticky Remedy, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
MGGA LLC,Cannabis Retailer,Active,Premises License,12/27/2022,12/23/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,MGGA LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Dr. V's Mountain Meds LLC.,Cannabis Retailer,Active,CCD-2023-0056-001,2/2/2023,2/2/2024,"Jacob Vigil, Robert Medina, Jacob Vigil, Sarah Stith, Pema Medina",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0056-001,Dr. V's Mountain Meds LLC.,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Bighorn Ventures LLC,Cannabis Retailer,Active,CCD-2022-0932-001,12/16/2022,12/16/2023,Steven Weiner,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0932-001,Bighorn Ventures LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Black Powder Dispensary Incorporated,Cannabis Retailer,Active,CCD-2023-0027-001,1/19/2023,1/19/2024,Daniel Mulcahy,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0027-001,Black Powder Dispensary Incorporated,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Obi Wan Cannabis LLC,Cannabis Retailer,Active,Premises License,1/10/2023,1/5/2024,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Obi Wan Cannabis LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
NRG Lyft,Cannabis Retailer,Active,CCD-2023-0026-001,1/19/2023,1/19/2024,Tarviya Royal,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0026-001,NRG Lyft,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Zonka Farms LLC,Cannabis Retailer,Active,Premises License,1/19/2023,1/5/2024,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Zonka Farms LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
The Cannabis Company LLC,Cannabis Retailer,Active,Premises License,1/5/2023,1/5/2024,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,The Cannabis Company LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Hareto LLC,Cannabis Retailer,Active,CCD-2023-0057-001,2/2/2023,2/2/2024,"Asfaw Tefera, Meheret Alemu",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0057-001,Hareto LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
TREE HAUSE LLC,Cannabis Retailer,Active,CCD-2023-0127-001,3/29/2023,3/28/2024,"casey chavez, Dabreon Jordan, Zakery Davis",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0127-001,TREE HAUSE LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Planet 505 LLC,Cannabis Retailer,Active,CCD-2023-0038-001,1/25/2023,1/25/2024,Samuel Driggers,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0038-001,Planet 505 LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Tru High Crop, LLC",Cannabis Retailer,Active,Premises License,12/5/2022,12/2/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,"Tru High Crop, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Kana Boss Cafe LLC,Cannabis Retailer,Active,Premises License,1/25/2023,1/24/2024,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Kana Boss Cafe LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Pheno Pharms LLC,Cannabis Retailer,Active,CCD-2022-0619-001,7/13/2022,7/13/2023,Jeffery Hayes,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0619-001,Pheno Pharms LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Sonrisa III,Cannabis Retailer,Active,Premises License,6/17/2022,6/17/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Sonrisa III,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Lemon Cannabis Co,Cannabis Retailer,Active,Premises License,4/11/2023,4/10/2024,"Oscar Palacios, Jason Sigwerth, Vanessa Palacios, Adrian Beltran, Nathan Karstrom",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Lemon Cannabis Co,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
The Matchbox LLC,Cannabis Retailer,Active,CCD-2023-0125-001,3/24/2023,3/23/2024,"Christopher Gracia, Christopher Gracia Jr",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0125-001,The Matchbox LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Dynamic Jack 2, LLC",Cannabis Retailer,Active,CCD-2023-0060-001,2/2/2023,2/2/2024,"Alissa Jubelirer, Richard Eastman, Amy Dordek Dolinsky, Alissa Jubelirer, Alissa Jubelirer, Alissa Jubelirer, John Sbertoli, William Sluben",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0060-001,"Dynamic Jack 2, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Tree Hause LLC,Cannabis Retailer,Active,CCD-2023-0127-001,3/29/2023,3/28/2024,"casey chavez, Dabreon Jordan, Zakery Davis",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0127-001,Tree Hause LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Cannabis Culture LLC,Cannabis Retailer,Active,Premises License,2/2/2023,2/2/2024,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Cannabis Culture LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Family Strains, LLC.",Cannabis Retailer,Active,Premises License,12/1/2022,12/1/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,"Family Strains, LLC.",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Green Remedy Enterprises LLC,Cannabis Retailer,Active,CCD-2022-0841-001,10/5/2022,10/5/2023,Mohammeddarwish Lulu,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0841-001,Green Remedy Enterprises LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Bud Board Dispensary, LLC",Cannabis Retailer,Active,CCD-2023-0062-001,2/2/2023,2/2/2024,"JAMES BAJIS, Brian Tucker, Alexis Armendariz",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0062-001,"Bud Board Dispensary, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
UNCLE ROYS,Cannabis Retailer,Active,Premises License,4/11/2023,2/16/2024,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,UNCLE ROYS,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Enchantment Growth Co.,Cannabis Retailer,Active,CCD-2022-0808-001,9/15/2022,9/15/2023,kevin wallace,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0808-001,Enchantment Growth Co.,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
No Mids LLC,Cannabis Retailer,Active,CCD-2023-0162-001,4/13/2023,4/12/2024,"Dalton Sheldon, Cannon Bravo, Robert White, Gregory Goodman",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0162-001,No Mids LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Blazed Cannabis, LLC",Cannabis Retailer,Active,CCD-2023-0113-001,3/8/2023,3/7/2024,"JENNIFER SAIZ, James Saiz, JENNIFER SAIZ, JENNIFER SAIZ",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0113-001,"Blazed Cannabis, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Stoned Ape Canna Co.,Cannabis Retailer,Active,CCD-2022-0673-001,7/29/2022,7/29/2023,matthew tanner,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0673-001,Stoned Ape Canna Co.,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Central High LLC,Cannabis Retailer,Active,CCD-2023-0114-001,3/8/2023,3/7/2024,"LaLynn Hines, Gerardo Fernandez, LaLynn Hines, LaLynn Hines, LaLynn Hines",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0114-001,Central High LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
SandD Inc,Cannabis Retailer,Active,Premises License,3/8/2023,3/5/2024,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,SandD Inc,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Oasis Ventures LLC,Cannabis Retailer,Active,Premises License,8/18/2022,8/18/2023,Caleb Mata,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Oasis Ventures LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Off Grid Grow Company LLC,Cannabis Retailer,Active,Premises License,6/1/2022,6/1/2023,Derrick Enriquez,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Off Grid Grow Company LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Foster Farms Retail LLC,Cannabis Retailer,Active,Premises License,4/11/2023,4/5/2024,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Foster Farms Retail LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
WHITE HOUSE CANNABIS COFFEE LOUNGE LLC,Cannabis Retailer,Active,Premises License,3/15/2023,3/14/2024,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,WHITE HOUSE CANNABIS COFFEE LOUNGE LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
High Society Greenery LLC,Cannabis Retailer,Active,Premises License,4/20/2023,4/16/2024,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,High Society Greenery LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Family Strains #2 LLC,Cannabis Retailer,Active,Premises License,2/22/2023,2/22/2024,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Family Strains #2 LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
HIGHER LIVING CANNABIS FARMING CO LLC,Cannabis Retailer,Active,Premises License,4/20/2023,4/5/2024,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,HIGHER LIVING CANNABIS FARMING CO LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Illicit Indulgence LLC,Cannabis Retailer,Active,Premises License,4/20/2023,4/19/2024,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Illicit Indulgence LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
El Lumbre Farms LLC,Cannabis Retailer,Active,CCD-2023-0154-001,4/11/2023,4/10/2024,Douglas Dalton,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0154-001,El Lumbre Farms LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Dylan Blake Tollefson Zimmerman,Cannabis Retailer,Active,Premises License,4/20/2023,4/19/2024,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Dylan Blake Tollefson Zimmerman,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Cannabliss LLC,Cannabis Retailer,Active,CCD-2022-0626-001,7/14/2022,7/14/2023,Cid Isbell,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0626-001,Cannabliss LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Rio Grande Farmaceuticals LLC,Cannabis Retailer,Active,Premises License,1/14/2022,1/14/2024,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Rio Grande Farmaceuticals LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
GNOMAD LLC,Cannabis Retailer,Active,CCD-2022-0438-001,5/23/2022,5/23/2023,Amber Emrick,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0438-001,GNOMAD LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
