Month,Year,County,Med_Sales,Rec_Sales,Med_Blank_Code,Rec_Blank_Code,ID
8,2014,Arapahoe,"1,453,140",,,NL,82014Arapahoe
8,2014,Alamosa,,,NR,NL,82014Alamosa
8,2014,Adams,"481,873",,,NR,82014Adams
7,2014,Yuma,,,NL,NL,72014Yuma
7,2014,Weld,"303,374","1,168,267",,,72014Weld
7,2014,Washington,,,NL,NL,72014Washington
7,2014,Teller,,,NR,NL,72014Teller
7,2014,Summit,"189,746","981,349",,,72014Summit
7,2014,Sedgwick,,,NR,NR,72014Sedgwick
7,2014,San Miguel,"49,131","548,213",,,72014San Miguel
7,2014,San Juan,,,NL,NL,72014San Juan
7,2014,Saguache,,,NR,NR,72014Saguache
7,2014,Routt,,,NR,NR,72014Routt
7,2014,Rio Grande,,,NL,NL,72014Rio Grande
7,2014,Rio Blanco,,,NL,NL,72014Rio Blanco
7,2014,Pueblo,"459,326","1,985,679",,,72014Pueblo
7,2014,Prowers,,,NL,NL,72014Prowers
7,2014,Pitkin,"117,930","505,148",,,72014Pitkin
7,2014,Phillips,,,NL,NL,72014Phillips
7,2014,Park,,,NR,NR,72014Park
7,2014,Ouray,,,NR,NR,72014Ouray
7,2014,Otero,,,NL,NL,72014Otero
7,2014,Morgan,,,NL,NL,72014Morgan
7,2014,Montrose,,,NR,NL,72014Montrose
7,2014,Montezuma,"120,802",,,NL,72014Montezuma
7,2014,Moffat,,,NR,NL,72014Moffat
7,2014,Mineral,,,NL,NL,72014Mineral
7,2014,Mesa,,,NR,NL,72014Mesa
7,2014,Logan,,,NL,NL,72014Logan
7,2014,Lincoln,,,NL,NL,72014Lincoln
7,2014,Las Animas,,,NL,NL,72014Las Animas
7,2014,Larimer,"1,087,000","1,083,910",,,72014Larimer
7,2014,Lake,,,NL,NR,72014Lake
7,2014,La Plata,"604,088",,,NL,72014La Plata
7,2014,Kit Carson,,,NL,NL,72014Kit Carson
7,2014,Kiowa,,,NL,NL,72014Kiowa
7,2014,Jefferson,"1,913,729","1,699,749",,,72014Jefferson
7,2014,Jackson,,,NL,NL,72014Jackson
7,2014,Huerfano,,,NL,NL,72014Huerfano
7,2014,Hinsdale,,,NL,NL,72014Hinsdale
7,2014,Gunnison,,"307,664",NR,,72014Gunnison
7,2014,Grand,,,NR,NL,72014Grand
7,2014,Gilpin,"36,110","160,328",,,72014Gilpin
7,2014,Garfield,"446,439","403,958",,,72014Garfield
7,2014,Fremont,"250,084",,,NL,72014Fremont
7,2014,Elbert,,,NL,NL,72014Elbert
7,2014,El Paso,"5,895,119",,,NR,72014El Paso
7,2014,Eagle,"165,132",,,NR,72014Eagle
7,2014,Douglas,,,NL,NL,72014Douglas
7,2014,Dolores,,,NL,NL,72014Dolores
7,2014,Denver,"14,083,010","14,518,417",,,72014Denver
7,2014,Delta,,,NL,NL,72014Delta
7,2014,Custer,,,NL,NL,72014Custer
7,2014,Crowley,,,NL,NL,72014Crowley
7,2014,Costilla,,,NR,NL,72014Costilla
7,2014,Conejos,,,NL,NL,72014Conejos
7,2014,Clear Creek,"108,796","473,299",,,72014Clear Creek
7,2014,Cheyenne,,,NL,NL,72014Cheyenne
7,2014,Chaffee,"92,938",,,NL,72014Chaffee
7,2014,Broomfield,,,NL,NL,72014Broomfield
7,2014,Boulder,"2,547,883","3,192,671",,,72014Boulder
7,2014,Bent,,,NL,NL,72014Bent
7,2014,Baca,,,NL,NL,72014Baca
7,2014,Archuleta,,,NR,NL,72014Archuleta
7,2014,Arapahoe,"1,470,823",,,NL,72014Arapahoe
7,2014,Alamosa,,,NR,NL,72014Alamosa
7,2014,Adams,"452,488",,,NR,72014Adams
6,2014,Yuma,,,NL,NL,62014Yuma
6,2014,Weld,"470,633","795,293",,,62014Weld
6,2014,Washington,,,NL,NL,62014Washington
6,2014,Teller,,,NR,NL,62014Teller
6,2014,Summit,"203,354","686,139",,,62014Summit
6,2014,Sedgwick,,,NR,NR,62014Sedgwick
6,2014,San Miguel,"75,455","451,452",,,62014San Miguel
6,2014,San Juan,,,NL,NL,62014San Juan
6,2014,Saguache,,,NR,NL,62014Saguache
6,2014,Routt,,,NR,NR,62014Routt
6,2014,Rio Grande,,,NL,NL,62014Rio Grande
6,2014,Rio Blanco,,,NL,NL,62014Rio Blanco
6,2014,Pueblo,"403,341","1,571,864",,,62014Pueblo
6,2014,Prowers,,,NL,NL,62014Prowers
6,2014,Pitkin,"110,679","322,473",,,62014Pitkin
6,2014,Phillips,,,NL,NL,62014Phillips
6,2014,Park,,,NR,NR,62014Park
6,2014,Ouray,,,NR,NR,62014Ouray
6,2014,Otero,,,NL,NL,62014Otero
6,2014,Morgan,,,NL,NL,62014Morgan
6,2014,Montrose,,,NR,NL,62014Montrose
6,2014,Montezuma,"115,548",,,NL,62014Montezuma
6,2014,Moffat,,,NR,NL,62014Moffat
6,2014,Mineral,,,NL,NL,62014Mineral
6,2014,Mesa,,,NR,NL,62014Mesa
6,2014,Logan,,,NL,NL,62014Logan
6,2014,Lincoln,,,NL,NL,62014Lincoln
6,2014,Las Animas,,,NL,NL,62014Las Animas
6,2014,Larimer,"1,112,079",,,NR,62014Larimer
6,2014,Lake,,,NL,NR,62014Lake
6,2014,La Plata,"544,589",,,NL,62014La Plata
6,2014,Kit Carson,,,NL,NL,62014Kit Carson
6,2014,Kiowa,,,NL,NL,62014Kiowa
6,2014,Jefferson,"1,889,080","1,445,315",,,62014Jefferson
6,2014,Jackson,,,NL,NL,62014Jackson
6,2014,Huerfano,,,NL,NL,62014Huerfano
6,2014,Hinsdale,,,NL,NL,62014Hinsdale
6,2014,Gunnison,,,NR,NR,62014Gunnison
6,2014,Grand,,,NR,NL,62014Grand
6,2014,Gilpin,"38,278","145,630",,,62014Gilpin
6,2014,Garfield,"418,280","392,391",,,62014Garfield
6,2014,Fremont,"228,665",,,NL,62014Fremont
6,2014,Elbert,,,NL,NL,62014Elbert
6,2014,El Paso,"5,342,494",,,NL,62014El Paso
6,2014,Eagle,"132,878",,,NR,62014Eagle
6,2014,Douglas,,,NL,NL,62014Douglas
6,2014,Dolores,,,NL,NL,62014Dolores
6,2014,Denver,"13,476,218","12,245,778",,,62014Denver
6,2014,Delta,,,NL,NL,62014Delta
6,2014,Custer,,,NL,NL,62014Custer
6,2014,Crowley,,,NL,NL,62014Crowley
6,2014,Costilla,,,NR,NL,62014Costilla
6,2014,Conejos,,,NL,NL,62014Conejos
6,2014,Clear Creek,"97,965","396,938",,,62014Clear Creek
6,2014,Cheyenne,,,NL,NL,62014Cheyenne
6,2014,Chaffee,"96,647",,,NL,62014Chaffee
6,2014,Broomfield,,,NL,NL,62014Broomfield
6,2014,Boulder,"2,507,058","2,593,735",,,62014Boulder
6,2014,Bent,,,NL,NL,62014Bent
6,2014,Baca,,,NL,NL,62014Baca
6,2014,Archuleta,,,NR,NL,62014Archuleta
6,2014,Arapahoe,"1,425,313",,,NL,62014Arapahoe
6,2014,Alamosa,,,NR,NL,62014Alamosa
6,2014,Adams,"433,176",,,NR,62014Adams
5,2014,Yuma,,,NL,NL,52014Yuma
5,2014,Weld,"516,873","694,205",,,52014Weld
5,2014,Washington,,,NL,NL,52014Washington
5,2014,Teller,,,NR,NL,52014Teller
5,2014,Summit,"201,566","545,898",,,52014Summit
5,2014,Sedgwick,,,NR,NL,52014Sedgwick
5,2014,San Miguel,"49,679","257,276",,,52014San Miguel
5,2014,San Juan,,,NL,NL,52014San Juan
5,2014,Saguache,,,NL,NL,52014Saguache
5,2014,Routt,"159,620",,,NR,52014Routt
5,2014,Rio Grande,,,NL,NL,52014Rio Grande
5,2014,Rio Blanco,,,NL,NL,52014Rio Blanco
5,2014,Pueblo,"452,196","1,417,017",,,52014Pueblo
5,2014,Prowers,,,NL,NL,52014Prowers
5,2014,Pitkin,"95,001","185,390",,,52014Pitkin
5,2014,Phillips,,,NL,NL,52014Phillips
5,2014,Park,,,NR,NR,52014Park
5,2014,Ouray,,,NR,NR,52014Ouray
5,2014,Otero,,,NL,NL,52014Otero
5,2014,Morgan,,,NL,NL,52014Morgan
5,2014,Montrose,,,NR,NL,52014Montrose
5,2014,Montezuma,"120,385",,,NL,52014Montezuma
5,2014,Moffat,,,NR,NL,52014Moffat
5,2014,Mineral,,,NL,NL,52014Mineral
5,2014,Mesa,,,NR,NL,52014Mesa
5,2014,Logan,,,NL,NL,52014Logan
5,2014,Lincoln,,,NL,NL,52014Lincoln
5,2014,Las Animas,,,NL,NL,52014Las Animas
5,2014,Larimer,"1,116,171",,,NR,52014Larimer
5,2014,Lake,,,NL,NR,52014Lake
5,2014,La Plata,"561,810",,,NL,52014La Plata
5,2014,Kit Carson,,,NL,NL,52014Kit Carson
5,2014,Kiowa,,,NL,NL,52014Kiowa
5,2014,Jefferson,"2,037,535","1,435,895",,,52014Jefferson
5,2014,Jackson,,,NL,NL,52014Jackson
5,2014,Huerfano,,,NL,NL,52014Huerfano
5,2014,Hinsdale,,,NL,NL,52014Hinsdale
5,2014,Gunnison,,,NR,NR,52014Gunnison
5,2014,Grand,,,NR,NL,52014Grand
5,2014,Gilpin,"42,979","116,815",,,52014Gilpin
5,2014,Garfield,"434,235","292,839",,,52014Garfield
5,2014,Fremont,"239,918",,,NL,52014Fremont
5,2014,Elbert,,,NL,NL,52014Elbert
5,2014,El Paso,"5,518,910",,,NL,52014El Paso
5,2014,Eagle,"146,126",,,NR,52014Eagle
5,2014,Douglas,,,NL,NL,52014Douglas
5,2014,Dolores,,,NL,NL,52014Dolores
5,2014,Denver,"14,150,620","11,300,905",,,52014Denver
5,2014,Delta,,,NL,NL,52014Delta
5,2014,Custer,,,NL,NL,52014Custer
5,2014,Crowley,,,NL,NL,52014Crowley
5,2014,Costilla,,,NR,NL,52014Costilla
5,2014,Conejos,,,NL,NL,52014Conejos
5,2014,Clear Creek,"97,349","320,076",,,52014Clear Creek
5,2014,Cheyenne,,,NL,NL,52014Cheyenne
5,2014,Chaffee,"88,974",,,NL,52014Chaffee
5,2014,Broomfield,,,NL,NL,52014Broomfield
5,2014,Boulder,"2,823,124","2,354,205",,,52014Boulder
5,2014,Bent,,,NL,NL,52014Bent
5,2014,Baca,,,NL,NL,52014Baca
5,2014,Archuleta,,,NR,NL,52014Archuleta
5,2014,Arapahoe,"1,511,922",,,NL,52014Arapahoe
5,2014,Alamosa,,,NR,NL,52014Alamosa
5,2014,Adams,"467,977",,,NR,52014Adams
4,2014,Yuma,,,NL,NL,42014Yuma
4,2014,Weld,"519,545","521,853",,,42014Weld
4,2014,Washington,,,NL,NL,42014Washington
4,2014,Teller,,,NR,NL,42014Teller
4,2014,Summit,"243,097","757,131",,,42014Summit
4,2014,Sedgwick,,,NR,NL,42014Sedgwick
4,2014,San Miguel,"64,107","188,733",,,42014San Miguel
4,2014,San Juan,,,NL,NL,42014San Juan
4,2014,Saguache,,,NL,NL,42014Saguache
4,2014,Routt,"186,308",,,NR,42014Routt
4,2014,Rio Grande,,,NL,NL,42014Rio Grande
4,2014,Rio Blanco,,,NL,NL,42014Rio Blanco
4,2014,Pueblo,"401,959","1,132,339",,,42014Pueblo
4,2014,Prowers,,,NL,NL,42014Prowers
4,2014,Pitkin,"123,525","227,021",,,42014Pitkin
4,2014,Phillips,,,NL,NL,42014Phillips
4,2014,Park,,,NR,NR,42014Park
4,2014,Ouray,,,NR,NR,42014Ouray
4,2014,Otero,,,NL,NL,42014Otero
4,2014,Morgan,,,NL,NL,42014Morgan
4,2014,Montrose,,,NR,NL,42014Montrose
4,2014,Montezuma,"108,703",,,NL,42014Montezuma
4,2014,Moffat,,,NR,NL,42014Moffat
4,2014,Mineral,,,NL,NL,42014Mineral
4,2014,Mesa,,,NR,NL,42014Mesa
4,2014,Logan,,,NL,NL,42014Logan
4,2014,Lincoln,,,NL,NL,42014Lincoln
4,2014,Las Animas,,,NL,NL,42014Las Animas
4,2014,Larimer,"1,162,178",,,NR,42014Larimer
4,2014,Lake,,,NL,NR,42014Lake
4,2014,La Plata,"613,521",,,NL,42014La Plata
4,2014,Kit Carson,,,NL,NL,42014Kit Carson
4,2014,Kiowa,,,NL,NL,42014Kiowa
4,2014,Jefferson,"2,039,086","1,368,618",,,42014Jefferson
4,2014,Jackson,,,NL,NL,42014Jackson
4,2014,Huerfano,,,NL,NL,42014Huerfano
4,2014,Hinsdale,,,NL,NL,42014Hinsdale
4,2014,Gunnison,,,NR,NR,42014Gunnison
4,2014,Grand,,,NR,NL,42014Grand
4,2014,Gilpin,"43,162","114,408",,,42014Gilpin
4,2014,Garfield,"371,447",,,NR,42014Garfield
4,2014,Fremont,"225,243",,,NL,42014Fremont
4,2014,Elbert,,,NL,NL,42014Elbert
4,2014,El Paso,"5,535,184",,,NL,42014El Paso
4,2014,Eagle,"178,397",,,NL,42014Eagle
4,2014,Douglas,,,NL,NL,42014Douglas
4,2014,Dolores,,,NL,NL,42014Dolores
4,2014,Denver,"15,064,678","12,005,332",,,42014Denver
4,2014,Delta,,,NL,NL,42014Delta
4,2014,Custer,,,NL,NL,42014Custer
4,2014,Crowley,,,NL,NL,42014Crowley
4,2014,Costilla,,,NR,NL,42014Costilla
4,2014,Conejos,,,NL,NL,42014Conejos
4,2014,Clear Creek,"92,791","369,117",,,42014Clear Creek
4,2014,Cheyenne,,,NL,NL,42014Cheyenne
4,2014,Chaffee,,,NR,NL,42014Chaffee
4,2014,Broomfield,,,NL,NL,42014Broomfield
4,2014,Boulder,"3,136,133","1,835,900",,,42014Boulder
4,2014,Bent,,,NL,NL,42014Bent
4,2014,Baca,,,NL,NL,42014Baca
4,2014,Archuleta,,,NR,NL,42014Archuleta
4,2014,Arapahoe,"1,517,828",,,NL,42014Arapahoe
4,2014,Alamosa,,,NR,NL,42014Alamosa
4,2014,Adams,"452,636",,,NR,42014Adams
3,2014,Yuma,,,NL,NL,32014Yuma
3,2014,Weld,"580,961",,,NR,32014Weld
3,2014,Washington,,,NL,NL,32014Washington
3,2014,Teller,,,NR,NL,32014Teller
3,2014,Summit,"253,937","1,427,935",,,32014Summit
3,2014,Sedgwick,,,NR,NL,32014Sedgwick
3,2014,San Miguel,"75,215","319,620",,,32014San Miguel
3,2014,San Juan,,,NL,NL,32014San Juan
3,2014,Saguache,,,NR,NL,32014Saguache
3,2014,Routt,"214,650",,,NR,32014Routt
3,2014,Rio Grande,,,NL,NL,32014Rio Grande
3,2014,Rio Blanco,,,NL,NL,32014Rio Blanco
3,2014,Pueblo,"375,711","1,196,018",,,32014Pueblo
3,2014,Prowers,,,NL,NL,32014Prowers
3,2014,Pitkin,"157,541",,,NR,32014Pitkin
3,2014,Phillips,,,NL,NL,32014Phillips
3,2014,Park,,,NR,NR,32014Park
3,2014,Ouray,,,NR,NR,32014Ouray
3,2014,Otero,,,NL,NL,32014Otero
3,2014,Morgan,,,NL,NL,32014Morgan
3,2014,Montrose,,,NR,NL,32014Montrose
3,2014,Montezuma,,,NR,NL,32014Montezuma
3,2014,Moffat,,,NR,NL,32014Moffat
3,2014,Mineral,,,NL,NL,32014Mineral
3,2014,Mesa,,,NR,NL,32014Mesa
3,2014,Logan,,,NL,NL,32014Logan
3,2014,Lincoln,,,NL,NL,32014Lincoln
3,2014,Las Animas,,,NL,NL,32014Las Animas
3,2014,Larimer,"1,234,344",,,NL,32014Larimer
3,2014,Lake,,,NL,NR,32014Lake
3,2014,La Plata,"587,114",,,NL,32014La Plata
3,2014,Kit Carson,,,NL,NL,32014Kit Carson
3,2014,Kiowa,,,NL,NL,32014Kiowa
3,2014,Jefferson,"2,014,285","1,056,723",,,32014Jefferson
3,2014,Jackson,,,NL,NL,32014Jackson
3,2014,Huerfano,,,NL,NL,32014Huerfano
3,2014,Hinsdale,,,NL,NL,32014Hinsdale
3,2014,Gunnison,,,NR,NR,32014Gunnison
3,2014,Grand,,,NR,NL,32014Grand
3,2014,Gilpin,"33,416","131,685",,,32014Gilpin
3,2014,Garfield,"401,766",,,NR,32014Garfield
3,2014,Fremont,"222,270",,,NL,32014Fremont
3,2014,Elbert,,,NL,NL,32014Elbert
3,2014,El Paso,"5,929,766",,,NL,32014El Paso
3,2014,Eagle,"201,147",,,NL,32014Eagle
3,2014,Douglas,,,NL,NL,32014Douglas
3,2014,Dolores,,,NL,NL,32014Dolores
3,2014,Denver,"16,102,218","10,746,117",,,32014Denver
3,2014,Delta,,,NL,NL,32014Delta
3,2014,Custer,,,NL,NL,32014Custer
3,2014,Crowley,,,NL,NL,32014Crowley
3,2014,Costilla,,,NR,NL,32014Costilla
3,2014,Conejos,,,NL,NL,32014Conejos
3,2014,Clear Creek,"106,955","524,541",,,32014Clear Creek
3,2014,Cheyenne,,,NL,NL,32014Cheyenne
3,2014,Chaffee,,,NR,NL,32014Chaffee
3,2014,Broomfield,,,NL,NL,32014Broomfield
3,2014,Boulder,"3,505,875","1,396,479",,,32014Boulder
3,2014,Bent,,,NL,NL,32014Bent
3,2014,Baca,,,NL,NL,32014Baca
3,2014,Archuleta,,,NR,NL,32014Archuleta
3,2014,Arapahoe,"1,490,219",,,NL,32014Arapahoe
3,2014,Alamosa,,,NR,NL,32014Alamosa
3,2014,Adams,"477,275",,,NR,32014Adams
2,2014,Yuma,,,NL,NL,22014Yuma
2,2014,Weld,"671,024",,,NR,22014Weld
2,2014,Washington,,,NL,NL,22014Washington
2,2014,Teller,,,NR,NL,22014Teller
2,2014,Summit,"244,818","1,063,383",,,22014Summit
2,2014,Sedgwick,,,NR,NL,22014Sedgwick
2,2014,San Miguel,"94,099","230,470",,,22014San Miguel
2,2014,San Juan,,,NL,NL,22014San Juan
2,2014,Saguache,,,NL,NL,22014Saguache
2,2014,Routt,"209,165",,,NR,22014Routt
2,2014,Rio Grande,,,NL,NL,22014Rio Grande
2,2014,Rio Blanco,,,NL,NL,22014Rio Blanco
2,2014,Pueblo,"418,489","823,156",,,22014Pueblo
2,2014,Prowers,,,NL,NL,22014Prowers
2,2014,Pitkin,"161,237",,,NL,22014Pitkin
2,2014,Phillips,,,NL,NL,22014Phillips
2,2014,Park,,,NR,NR,22014Park
2,2014,Ouray,,,NR,NR,22014Ouray
2,2014,Otero,,,NL,NL,22014Otero
2,2014,Morgan,,,NL,NL,22014Morgan
2,2014,Montrose,,,NR,NL,22014Montrose
2,2014,Montezuma,"103,266",,,NL,22014Montezuma
2,2014,Moffat,,,NR,NL,22014Moffat
2,2014,Mineral,,,NL,NL,22014Mineral
2,2014,Mesa,,,NR,NL,22014Mesa
2,2014,Logan,,,NL,NL,22014Logan
2,2014,Lincoln,,,NL,NL,22014Lincoln
2,2014,Las Animas,,,NL,NL,22014Las Animas
2,2014,Larimer,"1,009,841",,,NL,22014Larimer
2,2014,Lake,,,NL,NR,22014Lake
2,2014,La Plata,"521,985",,,NL,22014La Plata
2,2014,Kit Carson,,,NL,NL,22014Kit Carson
2,2014,Kiowa,,,NL,NL,22014Kiowa
2,2014,Jefferson,"2,044,484","880,367",,,22014Jefferson
2,2014,Jackson,,,NL,NL,22014Jackson
2,2014,Huerfano,,,NL,NL,22014Huerfano
2,2014,Hinsdale,,,NL,NL,22014Hinsdale
2,2014,Gunnison,,,NR,NR,22014Gunnison
2,2014,Grand,,,NR,NL,22014Grand
2,2014,Gilpin,"32,325","113,337",,,22014Gilpin
2,2014,Garfield,"373,432",,,NR,22014Garfield
2,2014,Fremont,"215,839",,,NL,22014Fremont
2,2014,Elbert,,,NL,NL,22014Elbert
2,2014,El Paso,"5,116,438",,,NL,22014El Paso
2,2014,Eagle,"185,360",,,NL,22014Eagle
2,2014,Douglas,,,NL,NL,22014Douglas
2,2014,Dolores,,,NL,NL,22014Dolores
2,2014,Denver,"14,680,476","8,349,069",,,22014Denver
2,2014,Delta,,,NL,NL,22014Delta
2,2014,Custer,,,NL,NL,22014Custer
2,2014,Crowley,,,NL,NL,22014Crowley
2,2014,Costilla,,,NR,NL,22014Costilla
2,2014,Conejos,,,NL,NL,22014Conejos
2,2014,Clear Creek,"111,164","445,976",,,22014Clear Creek
2,2014,Cheyenne,,,NL,NL,22014Cheyenne
2,2014,Chaffee,,,NR,NL,22014Chaffee
2,2014,Broomfield,,,NL,NL,22014Broomfield
2,2014,Boulder,"3,345,413",,,NR,22014Boulder
2,2014,Bent,,,NL,NL,22014Bent
2,2014,Baca,,,NL,NL,22014Baca
2,2014,Archuleta,,,NR,NL,22014Archuleta
2,2014,Arapahoe,"1,210,155",,,NL,22014Arapahoe
2,2014,Alamosa,,,NR,NL,22014Alamosa
2,2014,Adams,"454,940",,,NR,22014Adams
1,2014,Yuma,,,NL,NL,12014Yuma
1,2014,Weld,"657,150",,,NR,12014Weld
1,2014,Washington,,,NL,NL,12014Washington
1,2014,Teller,,,NR,NL,12014Teller
1,2014,Summit,"271,441","1,274,208",,,12014Summit
1,2014,Sedgwick,,,NR,NL,12014Sedgwick
1,2014,San Miguel,"164,384","338,934",,,12014San Miguel
1,2014,San Juan,,,NL,NL,12014San Juan
1,2014,Saguache,,,NL,NL,12014Saguache
1,2014,Routt,"239,509",,,NR,12014Routt
1,2014,Rio Grande,,,NL,NL,12014Rio Grande
1,2014,Rio Blanco,,,NL,NL,12014Rio Blanco
1,2014,Pueblo,"419,894",,,NR,12014Pueblo
1,2014,Prowers,,,NL,NL,12014Prowers
1,2014,Pitkin,"194,865",,,NL,12014Pitkin
1,2014,Phillips,,,NL,NL,12014Phillips
1,2014,Park,,,NR,NR,12014Park
1,2014,Ouray,,,NR,NR,12014Ouray
1,2014,Otero,,,NL,NL,12014Otero
1,2014,Morgan,,,NL,NL,12014Morgan
1,2014,Montrose,,,NR,NL,12014Montrose
1,2014,Montezuma,"100,634",,,NL,12014Montezuma
1,2014,Moffat,,,NR,NL,12014Moffat
1,2014,Mineral,,,NL,NL,12014Mineral
1,2014,Mesa,,,NR,NL,12014Mesa
1,2014,Logan,,,NL,NL,12014Logan
1,2014,Lincoln,,,NL,NL,12014Lincoln
1,2014,Las Animas,,,NL,NL,12014Las Animas
1,2014,Larimer,"964,948",,,NL,12014Larimer
1,2014,Lake,,,NL,NR,12014Lake
1,2014,La Plata,"523,193",,,NL,12014La Plata
1,2014,Kit Carson,,,NL,NL,12014Kit Carson
1,2014,Kiowa,,,NL,NL,12014Kiowa
1,2014,Jefferson,"1,979,386","853,675",,,12014Jefferson
1,2014,Jackson,,,NL,NL,12014Jackson
1,2014,Huerfano,,,NL,NL,12014Huerfano
1,2014,Hinsdale,,,NL,NL,12014Hinsdale
1,2014,Gunnison,"36,244",,,NR,12014Gunnison
1,2014,Grand,,,NR,NL,12014Grand
1,2014,Gilpin,"28,798","197,379",,,12014Gilpin
1,2014,Garfield,"396,086",,,NR,12014Garfield
1,2014,Fremont,"134,388",,,NL,12014Fremont
1,2014,Elbert,,,NL,NL,12014Elbert
1,2014,El Paso,"4,923,633",,,NL,12014El Paso
1,2014,Eagle,"203,060",,,NL,12014Eagle
1,2014,Douglas,,,NL,NL,12014Douglas
1,2014,Dolores,,,NL,NL,12014Dolores
1,2014,Denver,"15,351,083","8,482,593",,,12014Denver
1,2014,Delta,,,NL,NL,12014Delta
1,2014,Custer,,,NL,NL,12014Custer
1,2014,Crowley,,,NL,NL,12014Crowley
1,2014,Costilla,,,NR,NL,12014Costilla
1,2014,Conejos,,,NL,NL,12014Conejos
1,2014,Clear Creek,"143,736","459,640",,,12014Clear Creek
1,2014,Cheyenne,,,NL,NL,12014Cheyenne
1,2014,Chaffee,"83,714",,,NL,12014Chaffee
1,2014,Broomfield,,,NL,NL,12014Broomfield
1,2014,Boulder,"3,417,873",,,NL,12014Boulder
1,2014,Bent,,,NL,NL,12014Bent
1,2014,Baca,,,NL,NL,12014Baca
1,2014,Archuleta,,,NR,NL,12014Archuleta
1,2014,Arapahoe,"1,188,232",,,NL,12014Arapahoe
1,2014,Alamosa,,,NR,NL,12014Alamosa
1,2014,Adams,"683,098",,,NR,12014Adams
10,2020,Mesa,,"2,812,739",NR,,102020Mesa
10,2020,San Miguel,,"443,974",NR,,102020San Miguel
10,2020,Sum of NR Counties,"38,788,945","160,999,919",,,102020Sum of NR Counties
10,2020,San Juan,,"66,015",NL,,102020San Juan
10,2020,Logan,,,NL,NL,102020Logan
10,2020,Lincoln,,,NL,NL,102020Lincoln
10,2020,Washington,,,NL,NL,102020Washington
10,2020,Denver,"18,032,316","47,172,820",,,102020Denver
10,2020,Huerfano,,"355,511",NL,,102020Huerfano
10,2020,Pueblo,"926,138","9,977,452",,,102020Pueblo
10,2020,Rio Blanco,,,NL,NL,102020Rio Blanco
10,2020,Mineral,,,NL,NL,102020Mineral
10,2020,Dolores,,,NL,NL,102020Dolores
10,2020,Elbert,,,NL,NL,102020Elbert
10,2020,Costilla,,"641,992",NL,,102020Costilla
10,2020,Eagle,"136,721","1,639,581",,,102020Eagle
10,2020,Alamosa,,,NR,NL,102020Alamosa
10,2020,Rio Grande,,,NL,NL,102020Rio Grande
10,2020,Gunnison,,"867,733",NL,,102020Gunnison
10,2020,Chaffee,,"665,749",NR,,102020Chaffee
10,2020,Jackson,,,NL,NL,102020Jackson
10,2020,Summit,,"2,409,245",NR,,102020Summit
10,2020,Weld,"373,466","2,966,860",,,102020Weld
10,2020,Baca,,,NL,NL,102020Baca
10,2020,Ouray,,"1,071,466",NL,,102020Ouray
10,2020,Lake,,"316,410",NL,,102020Lake
10,2020,Broomfield,,,NL,NL,102020Broomfield
10,2020,Douglas,,,NL,NL,102020Douglas
10,2020,Kit Carson,,,NL,NL,102020Kit Carson
10,2020,La Plata,,"3,689,754",NR,,102020La Plata
10,2020,Otero,,"342,674",NR,,102020Otero
10,2020,Fremont,,,NR,NL,102020Fremont
10,2020,Saguache,,"440,886",NR,,102020Saguache
10,2020,Teller,,,NL,NL,102020Teller
10,2020,Kiowa,,,NL,NL,102020Kiowa
10,2020,Montrose,,,NR,NR,102020Montrose
10,2020,Garfield,"119,428","2,532,550",,,102020Garfield
10,2020,Conejos,,,NL,NR,102020Conejos
10,2020,Arapahoe,"1,029,767","16,450,038",,,102020Arapahoe
10,2020,El Paso,"12,431,188",,,NR,102020El Paso
10,2020,Cheyenne,,,NL,NL,102020Cheyenne
10,2020,Adams,"716,177","13,204,959",,,102020Adams
10,2020,Custer,,,NL,NL,102020Custer
10,2020,Sedgwick,,"1,251,442",NL,,102020Sedgwick
10,2020,Montezuma,,"2,738,154",NR,,102020Montezuma
10,2020,Grand,,"632,651",NR,,102020Grand
10,2020,Pitkin,,"1,162,883",NR,,102020Pitkin
10,2020,Moffat,,"1,560,740",NR,,102020Moffat
10,2020,Delta,,,NR,NL,102020Delta
10,2020,Morgan,,"2,048,009",NR,,102020Morgan
10,2020,Bent,,,NL,NR,102020Bent
10,2020,Jefferson,"1,572,699","6,031,115",,,102020Jefferson
10,2020,Phillips,,,NL,NL,102020Phillips
10,2020,Las Animas,"31,435","6,506,906",,,102020Las Animas
10,2020,Gilpin,,"334,252",NL,,102020Gilpin
10,2020,Crowley,,,NL,NR,102020Crowley
10,2020,Clear Creek,,"817,036",NL,,102020Clear Creek
10,2020,Prowers,,,NL,NL,102020Prowers
10,2020,Routt,,"1,135,205",NR,,102020Routt
10,2020,Boulder,"1,382,416","11,622,740",,,102020Boulder
10,2020,Park,,"679,385",NR,,102020Park
10,2020,Hinsdale,,,NL,NL,102020Hinsdale
10,2020,Archuleta,,"1,481,254",NL,,102020Archuleta
10,2020,Yuma,,,NL,NL,102020Yuma
10,2020,Larimer,"740,235","9,893,740",,,102020Larimer
11,2020,Bent,,,NL,NR,112020Bent
11,2020,Boulder,"1,303,397","10,260,558",,,112020Boulder
11,2020,Weld,,"2,692,579",NR,,112020Weld
11,2020,El Paso,"11,298,703",,,NR,112020El Paso
11,2020,Kit Carson,,,NL,NL,112020Kit Carson
